Year	Month	Day	T obs	T mod	P obs	P mod	H obs	H mod	W obs	W mod	SW obs	SW mod
2001	1	24	2.00	2.59	0.10	0.00	67.71	78.62	4.07	2.05	45.37	71.30
2001	1	25	0.38	0.99	0.50	0.13	77.08	94.68	4.34	1.74	88.08	22.92
2001	1	26	-4.82	-2.35	6.30	2.17	92.08	86.27	4.58	1.12	20.83	69.07
2001	1	27	-5.03	-3.10	4.90	0.81	68.67	65.15	5.51	1.99	63.77	66.67
2001	1	28	-4.95	-4.27	0.00	0.00	48.04	45.14	3.64	0.46	105.67	33.66
2001	1	29	-5.74	-3.78	0.00	0.03	62.63	59.88	2.00	1.05	87.85	56.02
2001	1	30	-9.38	-5.64	5.90	4.14	92.17	88.95	3.91	1.21	25.46	71.44
2001	1	31	-11.12	-8.21	1.00	1.28	90.75	84.82	4.51	1.53	23.61	78.80
2001	2	1	-13.02	-9.71	0.50	0.23	90.75	85.78	7.04	2.15	40.51	74.81
2001	2	2	-13.28	-9.59	1.70	2.49	90.50	89.89	7.62	2.18	42.59	47.27
2001	2	3	-6.38	-3.42	15.60	15.19	94.25	93.66	9.50	0.77	60.76	64.40
2001	2	4	-0.60	-0.33	16.60	8.61	83.38	96.31	8.26	0.99	101.16	58.75
2001	2	5	-0.02	-0.80	0.00	0.00	62.71	82.56	4.18	1.28	122.22	60.37
2001	2	6	4.06	2.36	0.00	0.00	47.00	78.51	3.03	1.38	89.00	57.78
2001	2	7	6.62	4.21	0.00	0.00	37.63	77.30	5.67	2.69	91.32	37.04
2001	2	8	2.42	1.75	0.00	0.00	50.96	74.44	5.66	1.23	140.05	25.83
2001	2	9	-1.84	0.33	5.70	2.74	84.79	87.16	3.60	1.47	50.81	82.04
2001	2	10	-4.63	-2.63	0.90	4.42	94.88	96.08	2.00	0.59	28.36	59.77
2001	2	11	-0.51	-1.37	0.00	0.00	49.75	47.24	3.54	0.74	138.89	68.47
2001	2	12	5.24	3.05	0.00	0.00	30.29	47.70	3.09	0.68	125.12	64.68
2001	2	13	0.28	1.65	5.80	0.11	78.17	83.95	4.67	1.37	65.74	92.45
2001	2	14	-2.98	-1.78	0.00	0.00	65.08	67.25	3.78	1.59	154.51	92.73
2001	2	15	2.84	0.93	0.00	0.00	49.42	68.84	4.70	1.47	152.08	95.28
2001	2	16	4.16	2.66	0.00	0.00	46.25	57.83	1.72	1.11	154.98	92.96
2001	2	17	-3.72	-0.88	2.70	3.10	94.38	90.76	2.74	1.30	35.30	88.84
2001	2	18	-5.45	-2.76	0.00	0.10	88.38	90.19	6.27	1.27	75.58	58.47
2001	2	19	-6.73	-3.57	0.00	0.03	79.79	87.19	7.95	1.53	142.82	94.40
2001	2	20	-8.16	-4.61	16.90	5.42	93.21	88.85	10.04	3.33	51.16	76.02
2001	2	21	-7.38	-3.24	6.60	10.18	93.83	85.05	7.45	2.79	66.78	77.36
2001	2	22	-6.53	-1.91	53.50	23.06	94.42	83.95	16.18	5.69	43.52	68.75
2001	2	23	-7.94	-4.82	38.00	18.35	93.46	90.92	8.49	2.13	53.01	90.05
2001	2	24	-11.83	-10.65	3.50	1.08	91.29	90.69	3.06	1.28	48.84	72.96
2001	2	25	-12.70	-14.27	0.10	0.00	90.67	84.68	1.57	0.58	53.59	86.44
2001	2	26	-13.65	-13.46	0.00	0.45	90.13	87.57	5.24	1.84	116.32	96.90
2001	2	27	-11.56	-11.82	0.00	0.00	90.13	78.74	2.91	0.87	190.05	71.44
2001	2	28	-7.48	-6.84	0.00	0.10	66.54	79.02	6.47	2.48	186.69	111.20
2001	3	1	-7.83	-7.93	0.00	3.14	75.00	82.59	2.91	1.60	128.47	106.02
2001	3	2	-7.34	-4.97	0.00	0.00	74.88	68.62	3.95	1.81	153.59	52.73
2001	3	3	1.51	1.69	0.00	0.00	73.04	96.46	4.80	2.18	111.92	99.49
2001	3	4	0.11	1.52	0.60	0.44	84.13	96.46	4.50	1.99	113.89	108.29
2001	3	5	-4.10	-2.36	4.30	3.75	94.54	95.29	4.62	1.08	85.65	107.59
2001	3	6	-2.50	-3.48	0.00	0.00	76.54	71.71	2.02	0.95	202.31	72.87
2001	3	7	4.34	2.17	0.00	0.00	38.21	62.23	4.20	1.32	157.64	106.44
2001	3	8	6.36	4.67	0.00	0.09	50.13	91.03	2.63	2.14	143.17	119.49
2001	3	9	-0.41	1.48	5.90	10.72	89.04	94.18	4.07	1.29	52.89	119.26
2001	3	10	0.00	1.66	0.00	2.52	72.71	86.18	3.70	0.97	160.53	112.78
2001	3	11	2.05	3.18	0.30	2.60	74.54	89.05	5.00	1.30	143.29	53.89
2001	3	12	5.16	5.29	0.10	0.25	57.17	85.26	4.53	1.98	188.77	109.40
2001	3	13	-2.92	-0.17	14.60	17.60	87.38	84.85	6.46	1.35	57.87	94.72
2001	3	14	-4.23	-0.71	11.10	4.25	92.25	84.82	8.08	1.57	117.94	141.06
2001	3	15	-0.34	2.05	2.50	0.95	87.75	89.61	8.74	0.97	163.43	129.03
2001	3	16	4.09	4.30	0.00	0.01	61.21	80.25	3.87	1.29	223.73	111.99
2001	3	17	3.30	3.92	3.00	5.82	60.96	83.22	4.31	1.74	82.99	144.91
2001	3	18	0.13	3.42	3.00	2.21	92.13	81.55	4.40	1.30	161.11	142.55
2001	3	19	-2.62	0.45	3.00	7.23	93.83	87.79	5.17	1.56	86.81	146.34
2001	3	20	-2.97	-0.27	0.00	2.76	94.21	77.68	2.88	0.93	100.23	86.53
2001	3	21	1.50	5.69	9.50	13.68	81.00	90.47	7.59	1.68	80.79	147.36
2001	3	22	0.29	4.79	13.60	10.37	90.04	86.78	9.14	3.06	150.00	151.99
2001	3	23	2.41	7.28	5.20	10.01	78.83	74.26	7.48	2.12	118.40	143.19
2001	3	24	6.11	10.09	0.20	5.57	69.33	63.80	5.32	2.43	203.82	133.61
2001	3	25	1.04	4.98	9.40	7.29	86.67	85.64	5.58	1.67	31.48	132.55
2001	3	26	-2.08	1.20	1.40	0.22	93.96	88.10	5.38	1.42	78.82	133.66
2001	3	27	-3.51	1.29	3.10	0.15	92.08	81.55	4.55	1.13	86.23	154.35
2001	3	28	-0.17	3.36	0.00	0.07	56.25	60.89	4.13	1.34	223.50	177.27
2001	3	29	1.53	5.63	0.00	0.43	57.96	59.34	3.53	1.93	251.27	166.44
2001	3	30	-2.75	1.43	9.10	17.29	94.17	93.05	5.32	1.14	102.78	178.70
2001	3	31	-2.35	1.21	0.70	0.13	95.33	89.31	2.23	1.08	125.93	132.36
2001	4	1	0.04	3.56	0.00	0.00	69.50	72.12	1.77	0.68	221.99	141.90
2001	4	2	5.52	7.10	0.00	0.00	40.88	50.32	2.09	1.13	273.50	170.56
2001	4	3	5.94	7.73	0.00	0.00	56.79	65.41	4.27	1.17	220.14	176.06
2001	4	4	4.43	8.12	2.90	4.94	56.75	65.12	5.31	2.09	276.50	159.35
2001	4	5	-5.65	0.89	10.80	3.37	92.71	78.04	4.73	2.19	110.53	166.02
2001	4	6	-1.08	2.70	0.40	3.48	84.46	77.85	5.27	1.50	183.45	199.72
2001	4	7	-0.78	4.05	17.10	19.43	84.25	88.43	3.58	1.22	59.61	172.92
2001	4	8	-4.11	0.69	16.30	18.70	94.08	94.01	4.09	1.67	67.13	148.33
2001	4	9	-4.00	0.48	5.10	2.13	94.08	88.64	4.53	2.28	206.13	86.30
2001	4	10	-1.21	2.54	10.80	5.81	94.54	90.11	4.59	1.05	151.62	181.02
2001	4	11	-2.85	1.91	15.10	22.39	95.00	95.00	5.23	1.21	89.47	176.76
2001	4	12	-3.19	0.96	4.90	3.12	94.75	89.15	7.60	2.45	92.82	195.28
2001	4	13	-8.87	-4.48	10.30	5.94	91.58	83.39	5.92	2.85	192.13	112.18
2001	4	14	-10.99	-6.30	1.90	1.93	90.21	83.12	5.55	2.62	197.11	198.29
2001	4	15	-6.32	-2.21	7.00	10.01	92.50	87.31	6.94	1.00	153.36	205.00
2001	4	16	-3.90	-0.52	7.50	3.63	93.83	88.80	5.15	1.22	187.73	214.44
2001	4	17	-5.63	-1.90	2.10	3.20	93.08	87.38	5.58	2.10	171.30	107.92
2001	4	18	-3.61	0.16	3.10	5.63	84.88	80.96	4.03	1.11	294.79	218.29
2001	4	19	-4.49	-0.45	16.60	22.57	93.88	89.41	2.64	0.95	112.96	217.45
2001	4	20	-6.29	-1.65	28.40	25.64	92.88	93.79	4.17	0.92	29.28	205.09
2001	4	21	-6.68	-3.61	6.40	9.05	92.67	95.63	4.07	0.94	60.99	119.72
2001	4	22	-6.21	-3.13	1.40	2.01	92.71	91.67	4.73	1.40	100.35	201.34
2001	4	23	-3.05	-0.87	0.00	0.00	92.46	79.68	4.36	1.25	337.62	168.84
2001	4	24	1.38	2.83	0.00	0.00	68.83	73.46	5.48	1.06	326.62	209.03
2001	4	25	5.89	7.56	2.70	7.20	55.88	78.94	5.42	1.77	296.53	143.66
2001	4	26	-2.41	2.82	11.40	0.41	94.71	73.83	5.00	1.93	175.00	216.85
2001	4	27	1.60	5.09	0.00	1.86	64.79	65.89	2.38	1.15	312.85	197.78
2001	4	28	3.85	6.92	0.00	0.00	71.46	72.42	2.41	1.22	243.29	236.76
2001	4	29	6.61	9.40	0.00	0.00	58.29	65.55	2.65	1.16	315.74	230.88
2001	4	30	7.69	10.96	0.00	0.00	48.50	52.07	3.07	1.05	271.99	130.14
2001	5	1	9.98	12.70	0.00	0.00	46.25	51.87	2.92	1.47	333.33	238.29
2001	5	2	10.43	13.29	0.00	0.00	45.00	49.00	2.38	1.19	347.22	258.94
2001	5	3	8.75	11.65	0.00	0.39	54.38	63.38	3.85	1.68	238.08	259.58
2001	5	4	6.83	9.87	0.00	1.68	70.17	73.10	3.15	1.53	258.10	222.73
2001	5	5	5.85	10.85	1.80	4.62	75.63	65.91	4.32	1.84	189.47	262.13
2001	5	6	3.38	7.98	5.80	3.69	95.29	91.27	2.26	1.52	98.61	215.00
2001	5	7	3.43	7.48	0.80	1.09	94.33	88.87	2.70	1.22	140.28	230.56
2001	5	8	3.38	7.86	2.70	0.23	95.00	85.08	3.32	1.22	93.52	136.94
2001	5	9	5.49	9.38	6.60	5.68	79.21	79.98	4.04	1.40	302.31	123.94
2001	5	10	6.67	9.64	3.80	4.19	75.67	76.11	2.15	1.21	322.11	264.86
2001	5	11	4.87	8.87	1.90	2.76	80.67	76.31	2.89	1.79	154.86	182.04
2001	5	12	5.11	8.29	0.00	0.05	74.21	77.27	4.85	2.24	216.43	147.31
2001	5	13	7.36	9.49	0.00	0.00	58.79	58.88	3.18	1.35	323.50	276.71
2001	5	14	9.42	12.47	0.10	1.02	61.08	65.53	2.90	1.87	245.14	279.07
2001	5	15	7.36	11.24	0.00	2.47	72.42	61.14	3.48	2.30	237.04	284.26
2001	5	16	8.63	12.89	0.00	0.00	62.67	56.52	3.97	2.43	344.21	143.94
2001	5	17	10.78	13.94	0.00	0.11	53.96	60.99	3.49	2.33	340.62	235.97
2001	5	18	1.86	7.09	8.90	22.79	94.08	87.69	6.78	2.00	93.29	261.71
2001	5	19	1.97	6.41	0.00	1.17	79.25	82.80	4.03	1.04	200.46	289.35
2001	5	20	8.33	10.76	0.00	0.00	60.13	64.53	1.85	1.18	350.58	182.08
2001	5	21	8.18	11.89	0.00	0.00	64.96	57.82	3.11	1.58	204.40	187.64
2001	5	22	8.41	11.84	1.00	1.71	80.08	68.36	2.88	1.32	270.83	261.16
2001	5	23	9.33	12.80	0.00	0.00	75.33	68.40	2.87	1.32	232.75	299.91
2001	5	24	9.59	13.38	3.30	7.29	75.38	76.91	3.08	1.20	191.20	328.56
2001	5	25	6.79	11.97	8.80	12.47	85.21	85.28	2.43	1.75	134.84	322.22
2001	5	26	9.05	12.16	0.20	0.04	74.08	73.17	4.98	0.93	345.60	285.05
2001	5	27	10.32	14.15	0.40	1.05	68.08	71.28	6.25	2.26	213.66	313.24
2001	5	28	12.29	15.01	0.30	1.58	67.92	77.47	8.61	2.33	252.78	317.55
2001	5	29	13.23	16.07	0.30	2.07	63.88	78.83	9.28	2.26	336.11	292.04
2001	5	30	12.85	14.84	0.20	2.05	74.79	78.82	7.76	1.75	306.48	317.87
2001	5	31	8.80	12.53	24.10	19.74	82.21	82.93	9.48	1.36	173.26	319.35
2001	6	1	0.68	6.16	7.60	4.95	89.79	80.56	10.10	2.70	150.35	328.38
2001	6	2	3.17	6.93	2.70	5.01	72.54	77.47	5.10	1.36	170.60	331.11
2001	6	3	-1.85	4.35	15.50	3.98	95.29	82.36	6.01	2.80	66.78	271.94
2001	6	4	-2.25	3.85	3.30	3.38	94.00	81.37	6.42	2.93	201.27	267.27
2001	6	5	5.67	8.69	0.00	0.45	61.58	72.96	4.64	1.23	375.46	311.30
2001	6	6	4.50	8.79	9.30	11.55	81.42	80.65	6.85	2.06	76.74	68.01
2001	6	7	6.29	10.61	0.30	4.07	85.00	80.42	4.03	1.25	236.57	144.49
2001	6	8	8.68	12.33	0.20	12.10	84.42	83.72	2.61	1.37	269.68	249.54
2001	6	9	5.58	11.39	5.90	24.23	92.79	91.83	4.03	1.06	125.58	296.39
2001	6	10	4.16	10.83	23.60	62.03	93.83	91.54	3.88	1.20	64.12	281.71
2001	6	11	-0.42	6.49	26.80	5.95	94.25	80.68	8.00	2.61	93.52	342.96
2001	6	12	4.69	9.77	0.00	0.01	63.92	67.48	2.82	1.52	382.52	332.41
2001	6	13	7.94	11.29	5.10	4.21	71.17	75.11	2.63	1.07	230.09	348.61
2001	6	14	5.00	10.38	2.80	4.28	90.33	82.68	4.39	1.87	120.95	306.16
2001	6	15	10.83	13.62	0.00	0.00	57.00	63.72	3.78	1.60	303.36	292.92
2001	6	16	6.66	13.05	11.30	14.95	90.21	78.89	5.58	1.48	118.63	350.65
2001	6	17	3.80	9.29	17.50	20.50	93.08	86.09	5.66	1.52	150.00	349.17
2001	6	18	2.59	7.92	18.10	10.80	96.00	88.56	8.81	3.13	91.90	137.78
2001	6	19	1.55	7.51	8.10	2.45	96.00	87.84	7.75	3.40	51.85	116.57
2001	6	20	3.72	8.55	0.00	0.78	86.96	81.05	5.09	1.73	214.58	362.50
2001	6	21	8.68	11.88	0.00	1.25	61.71	68.11	6.17	1.87	322.22	294.91
2001	6	22	7.68	11.44	0.00	1.25	87.63	83.09	8.88	2.12	169.45	353.89
2001	6	23	7.21	9.86	0.00	0.00	72.25	72.43	8.69	2.32	370.14	361.39
2001	6	24	11.07	12.25	0.00	0.00	59.17	63.93	7.78	2.07	370.14	322.41
2001	6	25	11.79	13.80	0.00	0.00	71.17	67.48	6.74	1.89	350.35	224.72
2001	6	26	13.57	15.65	0.00	0.00	68.67	64.51	3.07	1.12	366.55	193.89
2001	6	27	16.30	16.96	4.70	5.70	55.00	63.59	2.93	1.16	334.72	355.46
2001	6	28	10.80	13.93	28.50	28.01	90.75	89.80	4.38	1.52	127.43	341.44
2001	6	29	9.26	12.87	7.50	0.00	92.33	77.37	3.65	1.25	133.68	312.96
2001	6	30	12.53	15.13	0.10	3.56	76.67	68.56	4.36	1.34	287.85	299.40
2001	7	1	7.08	12.68	13.90	3.56	94.42	83.73	9.46	2.73	127.89	208.10
2001	7	2	7.63	12.30	0.40	1.56	87.83	78.67	7.19	2.22	194.21	339.95
2001	7	3	9.22	11.62	0.00	0.50	78.29	74.25	5.11	1.27	335.07	208.01
2001	7	4	11.67	12.52	0.00	1.15	72.83	69.54	4.16	1.10	360.76	247.92
2001	7	5	14.51	16.40	0.00	0.00	71.25	64.69	3.97	1.25	332.52	353.52
2001	7	6	18.48	19.89	0.00	0.31	53.92	56.60	2.96	1.35	345.26	346.11
2001	7	7	14.29	17.09	5.50	0.90	67.25	65.90	5.51	2.42	289.35	136.85
2001	7	8	9.20	12.74	14.90	11.94	83.42	81.24	3.96	1.25	161.92	177.69
2001	7	9	8.88	12.48	6.60	6.38	82.25	85.99	3.95	1.39	184.84	269.03
2001	7	10	11.62	14.32	1.60	3.57	76.67	72.19	2.67	0.99	242.13	213.89
2001	7	11	10.81	12.98	8.50	2.38	82.25	88.96	4.75	1.27	254.98	104.03
2001	7	12	7.01	11.94	4.40	1.32	93.68	83.40	2.80	1.04	131.25	277.78
2001	7	13	9.32	13.38	3.50	4.99	91.29	88.47	3.75	1.20	171.41	352.92
2001	7	14	14.55	17.03	0.00	0.00	62.25	66.60	2.21	1.39	362.96	309.21
2001	7	15	14.28	17.73	2.00	0.00	66.38	62.85	3.03	1.71	243.29	257.45
2001	7	16	6.42	10.57	4.60	5.39	95.83	90.49	3.92	1.89	96.76	373.66
2001	7	17	5.08	9.84	1.00	15.20	94.42	84.47	4.63	1.44	111.34	286.81
2001	7	18	6.94	11.98	2.90	3.38	81.71	74.83	2.98	1.51	115.86	171.02
2001	7	19	7.53	13.64	4.50	0.54	92.79	75.75	1.38	1.59	182.76	268.01
2001	7	20	4.02	10.19	56.50	30.34	98.00	89.51	9.51	3.56	43.17	280.14
2001	7	21	5.38	10.16	6.10	1.31	94.13	83.18	7.25	2.61	189.01	194.35
2001	7	22	10.44	12.49	0.00	0.00	65.17	66.39	5.47	1.65	358.45	378.29
2001	7	23	12.00	14.30	0.00	0.00	73.04	65.18	4.12	1.79	342.13	302.82
2001	7	24	9.95	15.21	0.00	5.06	90.63	78.05	4.53	1.95	114.70	369.81
2001	7	25	10.77	14.85	0.00	17.33	84.21	86.76	4.63	1.75	140.86	382.41
2001	7	26	12.59	15.76	0.00	4.99	76.38	78.00	2.07	1.19	253.70	375.93
2001	7	27	13.75	16.07	0.00	0.24	73.96	68.94	3.38	1.08	282.29	377.87
2001	7	28	14.48	16.87	0.00	0.00	67.63	68.80	2.20	1.16	295.83	293.75
2001	7	29	13.88	16.50	0.00	9.42	75.04	77.98	3.26	1.12	267.24	136.48
2001	7	30	12.43	16.29	0.00	3.52	79.63	80.32	6.33	1.68	270.25	201.20
2001	7	31	15.58	18.11	0.00	0.00	69.54	67.48	4.49	1.39	336.23	361.90
2001	8	1	15.18	17.24	0.00	0.17	79.46	78.24	4.85	1.27	293.75	354.17
2001	8	2	18.00	19.94	0.00	1.52	65.96	66.96	1.41	1.19	311.34	339.03
2001	8	3	15.88	20.45	0.40	0.00	77.17	63.64	4.61	1.97	237.62	161.20
2001	8	4	9.97	14.99	22.10	23.51	95.00	89.26	3.47	1.84	98.73	326.25
2001	8	5	6.09	11.80	20.30	5.30	93.79	89.94	4.02	0.91	77.43	370.37
2001	8	6	8.68	12.98	1.20	6.49	82.42	76.93	2.47	1.27	195.14	343.61
2001	8	7	11.36	14.02	0.00	1.17	79.17	78.86	2.16	1.18	223.50	304.68
2001	8	8	11.72	15.95	7.80	10.63	77.25	74.41	3.28	1.37	163.43	216.39
2001	8	9	10.61	15.35	3.20	22.79	90.13	86.91	2.58	1.17	235.76	222.13
2001	8	10	5.50	10.55	30.40	31.88	97.04	95.99	5.58	0.87	38.08	319.17
2001	8	11	3.71	9.12	0.10	1.87	92.08	83.67	6.35	2.08	142.59	117.64
2001	8	12	8.08	11.27	0.00	0.00	75.21	66.43	3.08	1.40	312.62	125.28
2001	8	13	11.78	14.31	0.00	0.00	59.46	59.89	4.70	1.63	270.72	204.72
2001	8	14	15.73	17.72	0.00	0.00	58.71	62.73	2.15	1.00	313.77	342.64
2001	8	15	17.57	19.75	0.00	0.13	60.83	64.39	1.79	1.30	311.57	358.75
2001	8	16	16.50	18.66	0.20	6.80	72.38	71.68	3.13	1.24	225.81	147.50
2001	8	17	12.43	16.49	7.50	9.43	90.04	81.83	3.67	1.20	148.38	187.96
2001	8	18	14.89	17.93	0.00	1.68	64.50	64.03	1.75	1.14	230.79	274.81
2001	8	19	12.73	16.70	0.80	7.29	79.92	67.24	3.57	1.21	147.11	274.21
2001	8	20	10.19	14.29	12.90	17.14	87.00	84.51	5.30	1.19	92.13	114.49
2001	8	21	7.92	13.35	5.30	5.08	92.88	86.95	4.30	1.24	63.31	244.21
2001	8	22	9.85	15.04	0.00	5.64	91.08	86.52	2.12	1.29	114.47	353.52
2001	8	23	11.74	15.36	0.00	7.19	86.13	89.17	1.84	0.80	265.86	350.56
2001	8	24	13.10	16.21	0.00	0.54	79.42	79.40	1.69	0.94	194.21	290.74
2001	8	25	15.06	16.76	0.00	0.00	71.00	68.93	1.97	0.82	264.24	165.88
2001	8	26	15.97	17.43	0.00	0.00	67.63	70.93	2.62	1.01	239.70	278.94
2001	8	27	15.29	17.71	2.10	5.94	69.38	68.43	6.73	1.84	249.65	343.56
2001	8	28	10.44	13.48	11.40	0.05	95.46	86.41	5.98	1.76	164.70	342.31
2001	8	29	11.27	12.48	0.00	0.00	74.75	68.27	5.23	1.67	284.14	213.84
2001	8	30	12.38	15.00	12.90	11.50	78.71	74.94	3.03	1.07	206.60	301.94
2001	8	31	6.11	11.29	58.60	51.23	96.79	94.50	4.80	1.10	80.21	333.43
2001	9	1	3.35	9.39	7.20	6.52	96.83	89.13	5.92	1.50	90.63	143.38
2001	9	2	3.79	9.77	6.70	2.99	94.58	83.98	7.50	1.92	72.45	288.29
2001	9	3	8.18	11.63	0.00	0.00	75.83	68.61	1.67	1.37	264.35	320.83
2001	9	4	4.68	9.45	20.20	37.15	91.13	87.80	4.66	0.98	41.32	223.06
2001	9	5	1.11	6.77	26.40	13.24	97.00	89.70	10.86	3.51	73.61	92.18
2001	9	6	1.39	7.37	7.30	2.85	94.38	85.53	6.87	2.26	74.65	272.22
2001	9	7	3.17	8.47	15.40	6.64	94.71	85.56	9.33	2.27	69.56	236.81
2001	9	8	4.82	9.05	7.50	7.85	90.17	80.01	8.30	2.42	82.29	240.65
2001	9	9	-0.06	4.17	12.00	3.35	83.79	76.89	10.36	2.94	255.79	235.23
2001	9	10	-0.96	3.73	3.30	2.32	87.75	80.99	8.99	2.56	96.30	30.56
2001	9	11	-0.83	4.12	0.60	1.48	90.38	83.04	8.83	2.25	87.50	242.08
2001	9	12	0.84	5.55	6.70	6.53	90.04	83.42	8.48	2.87	65.62	313.61
2001	9	13	6.05	9.37	0.00	0.00	69.00	67.47	2.64	1.69	163.77	299.72
2001	9	14	2.38	6.31	11.20	19.04	86.38	84.88	4.52	1.69	36.81	306.62
2001	9	15	0.35	6.36	1.40	1.89	92.92	83.42	5.63	1.11	50.12	296.53
2001	9	16	-0.64	4.91	10.20	6.80	95.38	84.21	6.08	1.77	52.43	255.93
2001	9	17	-1.78	3.00	4.60	1.84	96.67	91.49	6.20	1.95	121.41	211.16
2001	9	18	-1.06	4.40	0.60	1.02	94.79	84.86	3.21	1.43	88.43	239.77
2001	9	19	2.65	6.01	0.00	0.34	62.79	62.72	2.87	1.14	236.81	277.64
2001	9	20	6.33	9.11	0.00	0.00	63.25	67.93	1.46	1.78	230.09	111.11
2001	9	21	4.00	8.02	0.70	12.09	87.42	84.35	3.23	1.15	109.38	118.15
2001	9	22	3.34	8.58	1.00	3.62	95.96	87.76	2.33	0.84	109.14	198.84
2001	9	23	5.12	9.57	0.50	19.19	85.96	92.60	2.35	0.76	56.37	235.56
2001	9	24	7.56	10.55	31.30	5.21	87.54	91.86	3.78	0.96	137.62	285.83
2001	9	25	2.43	7.37	12.60	29.06	98.00	93.38	4.35	1.27	47.22	285.28
2001	9	26	0.16	5.92	7.90	4.02	94.88	85.16	5.65	2.19	53.24	280.69
2001	9	27	4.88	7.77	0.00	0.00	69.67	66.16	3.97	0.95	113.43	271.99
2001	9	28	8.41	9.94	0.00	0.00	58.96	58.41	3.65	1.53	217.71	161.90
2001	9	29	10.58	12.31	0.10	0.00	45.79	49.31	1.50	1.65	176.62	279.03
2001	9	30	6.09	10.31	9.60	3.13	92.83	82.99	3.30	1.04	43.75	203.24
2001	10	1	9.98	11.70	0.00	0.00	45.88	60.53	2.52	1.00	138.89	30.05
2001	10	2	14.39	15.98	0.00	0.00	51.71	55.03	2.58	1.42	203.70	144.72
2001	10	3	12.31	14.31	0.00	0.00	71.92	59.50	2.90	0.99	194.91	220.51
2001	10	4	4.93	8.68	8.60	4.59	90.96	85.97	5.00	1.11	36.23	262.41
2001	10	5	7.66	9.56	0.00	0.00	53.25	67.30	2.50	1.15	165.51	86.48
2001	10	6	9.42	11.22	0.00	0.06	58.75	68.85	2.46	1.26	167.36	170.19
2001	10	7	11.49	14.33	0.10	0.00	63.71	65.83	2.44	1.39	154.28	184.17
2001	10	8	10.89	12.75	0.00	0.00	61.04	71.84	2.22	1.80	189.24	194.63
2001	10	9	8.96	11.84	0.00	0.00	68.38	72.29	1.68	1.19	149.07	212.82
2001	10	10	8.05	10.94	0.00	0.47	78.75	78.21	2.39	0.99	117.71	256.71
2001	10	11	8.68	9.90	0.00	0.00	76.50	70.86	3.79	1.12	170.49	219.31
2001	10	12	12.11	11.71	0.00	0.00	40.42	43.02	3.08	0.73	184.14	246.44
2001	10	13	13.01	13.50	0.00	0.00	43.33	44.40	3.07	0.97	173.61	222.45
2001	10	14	12.88	14.04	0.00	0.00	51.67	48.92	2.77	0.89	168.29	200.14
2001	10	15	11.53	13.06	0.00	0.00	66.63	59.47	2.87	1.15	159.38	52.04
2001	10	16	8.32	11.16	0.00	0.00	86.92	76.47	3.77	1.35	103.70	149.86
2001	10	17	9.37	10.94	0.00	0.00	63.29	61.66	3.13	1.10	170.72	193.52
2001	10	18	10.17	11.47	0.00	0.00	56.83	51.69	2.33	1.32	166.67	181.62
2001	10	19	10.00	11.46	0.00	0.00	55.25	53.20	1.79	0.76	162.50	181.11
