Year	Month	Day	T obs	T mod	P obs	P mod	H obs	H mod	W obs	W mod	SW obs	SW mod
2001	1	1	1.79	-3.14	NaN	0.00	29.24	36.09	NaN	2.63	NaN	79.77
2001	1	2	4.60	0.32	NaN	0.01	48.14	83.65	NaN	2.30	NaN	71.76
2001	1	3	1.75	-2.79	NaN	5.45	75.05	93.97	NaN	2.74	NaN	62.69
2001	1	4	2.18	-0.68	NaN	2.81	53.14	73.67	NaN	3.52	NaN	76.39
2001	1	5	5.48	0.44	NaN	0.73	37.58	68.03	NaN	4.12	NaN	76.06
2001	1	6	4.70	1.90	NaN	0.94	68.06	96.55	NaN	1.91	NaN	76.30
2001	1	7	-1.02	-0.68	NaN	3.33	100.65	99.05	NaN	0.66	NaN	69.81
2001	1	8	-2.26	-4.32	NaN	32.57	100.34	97.12	NaN	1.71	NaN	70.42
2001	1	9	-4.05	-7.99	NaN	7.16	88.03	84.33	NaN	3.25	NaN	47.64
2001	1	10	0.93	-1.48	NaN	0.61	47.56	64.90	NaN	3.49	NaN	73.94
2001	1	11	2.28	-0.24	NaN	1.16	79.01	95.50	NaN	2.43	NaN	71.53
2001	1	12	-1.35	-6.60	NaN	0.07	100.61	94.95	NaN	1.61	NaN	69.58
2001	1	13	-7.03	-9.17	NaN	0.00	96.33	52.15	NaN	3.83	NaN	35.83
2001	1	14	-8.28	-7.46	NaN	0.00	63.65	39.90	NaN	5.47	NaN	50.46
2001	1	15	-5.38	-5.75	NaN	0.00	34.26	36.34	NaN	6.22	NaN	43.89
2001	1	16	-4.94	-10.35	NaN	0.00	51.42	71.50	NaN	1.96	NaN	44.77
2001	1	17	-3.99	-6.36	NaN	0.01	49.06	59.29	NaN	2.03	NaN	54.81
2001	1	18	-2.21	-4.97	NaN	0.00	51.59	86.25	NaN	2.06	NaN	68.10
2001	1	19	-0.97	-6.45	NaN	0.00	42.65	79.26	NaN	1.54	NaN	25.19
2001	1	20	-2.02	-5.45	NaN	2.04	53.08	80.11	NaN	0.85	NaN	78.38
2001	1	21	-3.15	-7.84	NaN	7.68	74.88	98.14	NaN	1.49	NaN	79.31
2001	1	22	2.07	-3.14	NaN	0.70	39.37	72.59	NaN	2.67	NaN	79.17
2001	1	23	3.72	-0.92	NaN	0.10	53.54	75.85	NaN	2.40	NaN	78.38
2001	1	24	7.21	2.63	NaN	3.03	48.97	82.69	NaN	3.00	NaN	67.22
2001	1	25	4.12	0.64	NaN	2.09	73.57	93.13	NaN	3.83	NaN	53.98
2001	1	26	-0.46	-3.58	NaN	2.18	89.65	81.93	NaN	2.23	NaN	66.06
2001	1	27	0.49	-4.11	NaN	0.29	55.40	63.90	NaN	3.64	NaN	68.29
2001	1	28	-1.64	-7.04	NaN	0.00	42.67	55.07	NaN	1.56	NaN	28.70
2001	1	29	-3.28	-7.35	NaN	0.05	65.57	78.04	NaN	0.67	NaN	60.42
2001	1	30	-5.88	-8.05	NaN	11.84	98.68	95.76	NaN	1.73	NaN	76.90
2001	1	31	-6.68	-10.63	NaN	17.09	98.78	95.46	NaN	1.96	NaN	77.73
2001	2	1	-8.17	-11.07	NaN	22.96	97.02	94.89	NaN	2.78	NaN	74.95
2001	2	2	-8.24	-10.62	NaN	8.51	84.36	91.62	NaN	4.48	NaN	58.29
