Year	Month	Day	T obs	T mod	P obs	P mod	H obs	H mod	W obs	W mod	SW obs	SW mod
2001	4	2	NaN	8.48	NaN	0.00	NaN	51.04	NaN	1.33	NaN	168.47
2001	4	3	NaN	8.57	NaN	4.43	NaN	69.25	NaN	1.74	NaN	158.89
2001	4	4	NaN	9.36	NaN	3.10	NaN	63.93	NaN	2.47	NaN	108.89
2001	4	5	NaN	0.95	NaN	14.21	NaN	83.52	NaN	2.83	NaN	139.86
2001	4	6	NaN	3.67	NaN	1.55	NaN	79.25	NaN	3.13	NaN	196.90
2001	4	7	NaN	5.02	NaN	24.25	NaN	88.84	NaN	1.97	NaN	164.86
2001	4	8	NaN	0.97	NaN	37.41	NaN	98.21	NaN	2.56	NaN	155.37
2001	4	9	NaN	0.79	NaN	17.19	NaN	96.09	NaN	2.33	NaN	67.69
2001	4	10	NaN	3.16	NaN	6.66	NaN	91.92	NaN	2.36	NaN	168.52
2001	4	11	NaN	2.66	NaN	42.71	NaN	98.91	NaN	1.96	NaN	145.60
2001	4	12	NaN	1.09	NaN	22.07	NaN	96.85	NaN	2.60	NaN	193.61
2001	4	13	NaN	-3.75	NaN	9.11	NaN	84.98	NaN	3.27	NaN	105.37
2001	4	14	NaN	-5.10	NaN	12.29	NaN	87.82	NaN	2.45	NaN	140.46
2001	4	15	NaN	-0.92	NaN	1.67	NaN	82.74	NaN	4.20	NaN	147.45
2001	4	16	NaN	0.34	NaN	10.15	NaN	91.58	NaN	2.40	NaN	210.37
2001	4	17	NaN	-0.81	NaN	11.73	NaN	94.27	NaN	2.30	NaN	136.90
2001	4	18	NaN	1.38	NaN	1.32	NaN	75.92	NaN	1.91	NaN	208.33
2001	4	19	NaN	0.29	NaN	20.40	NaN	89.99	NaN	1.56	NaN	174.12
2001	4	20	NaN	-1.36	NaN	24.16	NaN	96.57	NaN	1.46	NaN	194.63
2001	4	21	NaN	-3.21	NaN	8.83	NaN	97.65	NaN	1.10	NaN	61.94
2001	4	22	NaN	-1.48	NaN	1.98	NaN	93.95	NaN	2.12	NaN	74.86
2001	4	23	NaN	-0.18	NaN	0.00	NaN	87.35	NaN	1.46	NaN	143.61
2001	4	24	NaN	4.34	NaN	0.05	NaN	73.44	NaN	2.27	NaN	207.96
2001	4	25	NaN	9.27	NaN	13.50	NaN	74.10	NaN	3.21	NaN	85.42
2001	4	26	NaN	4.00	NaN	4.70	NaN	79.35	NaN	2.86	NaN	136.02
2001	4	27	NaN	6.34	NaN	0.79	NaN	63.82	NaN	2.06	NaN	214.12
2001	4	28	NaN	7.16	NaN	0.49	NaN	79.59	NaN	1.90	NaN	218.66
2001	4	29	NaN	11.16	NaN	0.00	NaN	63.21	NaN	2.25	NaN	248.89
2001	4	30	NaN	13.76	NaN	0.00	NaN	47.52	NaN	3.13	NaN	87.45
2001	5	1	NaN	15.02	NaN	0.00	NaN	48.18	NaN	2.16	NaN	168.80
2001	5	2	NaN	15.55	NaN	0.00	NaN	46.34	NaN	2.87	NaN	257.04
2001	5	3	NaN	14.92	NaN	0.05	NaN	54.30	NaN	3.81	NaN	256.67
2001	5	4	NaN	10.98	NaN	8.72	NaN	81.61	NaN	2.36	NaN	191.53
2001	5	5	NaN	11.65	NaN	15.96	NaN	68.94	NaN	1.85	NaN	254.17
2001	5	6	NaN	7.68	NaN	9.12	NaN	98.21	NaN	1.27	NaN	212.22
2001	5	7	NaN	6.49	NaN	2.54	NaN	98.97	NaN	0.86	NaN	191.20
2001	5	8	NaN	7.93	NaN	2.39	NaN	91.74	NaN	1.34	NaN	108.94
2001	5	9	NaN	9.96	NaN	7.40	NaN	82.65	NaN	2.26	NaN	69.77
2001	5	10	NaN	11.89	NaN	1.33	NaN	68.03	NaN	2.75	NaN	157.50
2001	5	11	NaN	9.66	NaN	4.22	NaN	74.33	NaN	2.06	NaN	204.49
2001	5	12	NaN	8.00	NaN	0.07	NaN	80.72	NaN	1.91	NaN	66.48
2001	5	13	NaN	9.81	NaN	0.00	NaN	59.31	NaN	1.85	NaN	129.95
2001	5	14	NaN	12.75	NaN	7.60	NaN	73.90	NaN	2.12	NaN	279.58
2001	5	15	NaN	12.64	NaN	0.77	NaN	61.15	NaN	2.70	NaN	253.66
2001	5	16	NaN	14.04	NaN	0.16	NaN	58.14	NaN	2.93	NaN	174.21
2001	5	17	NaN	14.29	NaN	7.53	NaN	68.11	NaN	2.31	NaN	212.82
2001	5	18	NaN	7.18	NaN	16.30	NaN	90.93	NaN	2.25	NaN	229.68
2001	5	19	NaN	6.46	NaN	0.65	NaN	88.61	NaN	1.71	NaN	289.26
2001	5	20	NaN	10.68	NaN	0.00	NaN	74.41	NaN	1.73	NaN	152.04
2001	5	21	NaN	13.02	NaN	0.27	NaN	62.51	NaN	2.17	NaN	214.35
2001	5	22	NaN	11.66	NaN	1.68	NaN	74.98	NaN	1.78	NaN	221.94
2001	5	23	NaN	14.79	NaN	0.00	NaN	63.96	NaN	2.67	NaN	264.54
2001	5	24	NaN	14.18	NaN	13.33	NaN	78.25	NaN	1.43	NaN	325.83
2001	5	25	NaN	12.37	NaN	13.13	NaN	87.15	NaN	1.38	NaN	320.88
2001	5	26	NaN	12.18	NaN	0.00	NaN	72.55	NaN	1.53	NaN	295.79
2001	5	27	NaN	14.76	NaN	5.28	NaN	73.27	NaN	2.66	NaN	269.49
2001	5	28	NaN	15.57	NaN	10.04	NaN	81.39	NaN	3.39	NaN	290.37
2001	5	29	NaN	15.66	NaN	49.63	NaN	86.93	NaN	3.37	NaN	264.68
2001	5	30	NaN	13.69	NaN	8.53	NaN	85.50	NaN	1.41	NaN	312.18
2001	5	31	NaN	13.01	NaN	24.26	NaN	87.38	NaN	2.57	NaN	322.31
2001	6	1	NaN	6.21	NaN	2.52	NaN	85.05	NaN	3.61	NaN	325.19
2001	6	2	NaN	8.57	NaN	2.12	NaN	74.18	NaN	2.57	NaN	315.93
2001	6	3	NaN	4.75	NaN	13.16	NaN	86.96	NaN	3.80	NaN	314.26
2001	6	4	NaN	4.27	NaN	7.68	NaN	83.71	NaN	4.00	NaN	255.60
2001	6	5	NaN	8.77	NaN	0.04	NaN	76.34	NaN	2.25	NaN	251.81
2001	6	6	NaN	9.88	NaN	12.07	NaN	82.21	NaN	3.08	NaN	33.43
2001	6	7	NaN	11.34	NaN	2.23	NaN	82.54	NaN	2.15	NaN	32.87
2001	6	8	NaN	12.72	NaN	17.33	NaN	86.21	NaN	1.38	NaN	208.84
2001	6	9	NaN	11.09	NaN	28.45	NaN	96.03	NaN	1.55	NaN	252.78
2001	6	10	NaN	11.25	NaN	34.53	NaN	92.88	NaN	1.28	NaN	310.37
2001	6	11	NaN	6.75	NaN	15.21	NaN	86.70	NaN	3.30	NaN	323.52
2001	6	12	NaN	9.29	NaN	0.00	NaN	73.92	NaN	1.76	NaN	342.78
2001	6	13	NaN	12.12	NaN	4.43	NaN	74.86	NaN	1.65	NaN	345.05
2001	6	14	NaN	10.96	NaN	12.06	NaN	89.39	NaN	1.88	NaN	269.35
2001	6	15	NaN	14.83	NaN	0.00	NaN	66.69	NaN	2.17	NaN	284.81
2001	6	16	NaN	13.60	NaN	37.10	NaN	80.06	NaN	2.39	NaN	345.97
2001	6	17	NaN	9.66	NaN	12.57	NaN	89.62	NaN	2.55	NaN	305.97
2001	6	18	NaN	7.43	NaN	23.55	NaN	96.48	NaN	3.98	NaN	105.56
2001	6	19	NaN	7.15	NaN	45.56	NaN	99.24	NaN	3.10	NaN	250.37
2001	6	20	NaN	8.97	NaN	0.51	NaN	85.58	NaN	2.13	NaN	356.34
2001	6	21	NaN	12.65	NaN	4.74	NaN	73.12	NaN	2.35	NaN	285.14
2001	6	22	NaN	10.69	NaN	6.45	NaN	90.80	NaN	2.95	NaN	312.50
2001	6	23	NaN	9.60	NaN	0.66	NaN	78.12	NaN	3.10	NaN	358.94
2001	6	24	NaN	12.13	NaN	0.00	NaN	69.25	NaN	2.07	NaN	327.45
2001	6	25	NaN	13.69	NaN	0.00	NaN	73.26	NaN	1.84	NaN	288.75
2001	6	26	NaN	15.55	NaN	0.00	NaN	67.81	NaN	1.58	NaN	362.18
2001	6	27	NaN	18.34	NaN	0.81	NaN	60.38	NaN	1.81	NaN	358.38
2001	6	28	NaN	14.43	NaN	46.52	NaN	92.39	NaN	2.20	NaN	330.69
2001	6	29	NaN	13.43	NaN	0.11	NaN	78.63	NaN	1.86	NaN	311.94
2001	6	30	NaN	15.82	NaN	1.53	NaN	68.92	NaN	1.71	NaN	280.93
2001	7	1	NaN	12.55	NaN	40.63	NaN	93.81	NaN	3.11	NaN	221.11
2001	7	2	NaN	11.94	NaN	4.13	NaN	86.27	NaN	2.25	NaN	271.76
2001	7	3	NaN	11.67	NaN	0.00	NaN	76.09	NaN	2.28	NaN	278.43
2001	7	4	NaN	13.24	NaN	0.46	NaN	71.69	NaN	1.73	NaN	213.10
2001	7	5	NaN	16.09	NaN	0.00	NaN	71.64	NaN	1.62	NaN	284.40
2001	7	6	NaN	21.89	NaN	0.01	NaN	51.88	NaN	2.56	NaN	375.65
2001	7	7	NaN	17.97	NaN	20.32	NaN	72.04	NaN	2.94	NaN	125.28
2001	7	8	NaN	13.98	NaN	5.13	NaN	79.78	NaN	2.23	NaN	361.67
2001	7	9	NaN	12.82	NaN	10.13	NaN	89.24	NaN	1.75	NaN	292.45
2001	7	10	NaN	15.38	NaN	1.74	NaN	74.28	NaN	1.73	NaN	119.31
2001	7	11	NaN	13.36	NaN	3.37	NaN	89.20	NaN	1.85	NaN	93.29
2001	7	12	NaN	12.83	NaN	1.23	NaN	85.09	NaN	1.47	NaN	207.82
2001	7	13	NaN	13.91	NaN	8.40	NaN	87.98	NaN	1.37	NaN	380.28
2001	7	14	NaN	18.43	NaN	0.68	NaN	65.20	NaN	2.60	NaN	335.05
2001	7	15	NaN	18.08	NaN	1.79	NaN	71.36	NaN	1.56	NaN	242.04
2001	7	16	NaN	9.84	NaN	3.97	NaN	98.00	NaN	0.95	NaN	370.65
2001	7	17	NaN	9.39	NaN	23.54	NaN	92.83	NaN	1.70	NaN	234.49
2001	7	18	NaN	11.86	NaN	15.68	NaN	79.66	NaN	1.85	NaN	180.60
2001	7	19	NaN	12.92	NaN	9.32	NaN	80.28	NaN	1.62	NaN	25.88
2001	7	20	NaN	10.05	NaN	44.35	NaN	97.87	NaN	3.42	NaN	22.04
2001	7	21	NaN	10.26	NaN	0.58	NaN	88.94	NaN	3.36	NaN	224.12
2001	7	22	NaN	12.70	NaN	0.00	NaN	69.28	NaN	1.55	NaN	375.42
2001	7	23	NaN	14.82	NaN	0.00	NaN	68.44	NaN	1.40	NaN	221.94
2001	7	24	NaN	14.93	NaN	34.49	NaN	84.47	NaN	1.98	NaN	345.23
2001	7	25	NaN	14.87	NaN	39.00	NaN	94.06	NaN	1.96	NaN	382.27
2001	7	26	NaN	15.91	NaN	2.34	NaN	76.00	NaN	1.63	NaN	374.58
2001	7	27	NaN	16.99	NaN	0.00	NaN	69.44	NaN	1.85	NaN	377.41
2001	7	28	NaN	17.61	NaN	0.00	NaN	66.81	NaN	1.73	NaN	325.37
2001	7	29	NaN	17.57	NaN	1.25	NaN	73.92	NaN	1.44	NaN	193.89
2001	7	30	NaN	15.84	NaN	13.65	NaN	87.85	NaN	1.87	NaN	296.90
2001	7	31	NaN	18.57	NaN	0.00	NaN	70.47	NaN	1.75	NaN	367.82
2001	8	1	NaN	17.68	NaN	0.18	NaN	78.46	NaN	1.91	NaN	218.52
2001	8	2	NaN	21.07	NaN	0.97	NaN	68.25	NaN	1.65	NaN	243.43
2001	8	3	NaN	20.43	NaN	3.75	NaN	73.78	NaN	1.71	NaN	357.64
2001	8	4	NaN	14.25	NaN	31.02	NaN	96.77	NaN	1.22	NaN	359.58
2001	8	5	NaN	12.46	NaN	6.86	NaN	88.28	NaN	1.48	NaN	369.72
2001	8	6	NaN	13.61	NaN	0.83	NaN	77.68	NaN	1.67	NaN	353.47
2001	8	7	NaN	15.08	NaN	6.25	NaN	79.22	NaN	2.08	NaN	274.54
2001	8	8	NaN	16.26	NaN	26.38	NaN	77.52	NaN	1.95	NaN	345.60
2001	8	9	NaN	15.16	NaN	57.21	NaN	86.40	NaN	1.75	NaN	250.19
2001	8	10	NaN	11.26	NaN	27.30	NaN	95.11	NaN	1.05	NaN	340.19
2001	8	11	NaN	8.52	NaN	18.56	NaN	93.10	NaN	1.61	NaN	105.46
2001	8	12	NaN	10.96	NaN	0.00	NaN	69.41	NaN	1.57	NaN	229.86
2001	8	13	NaN	14.74	NaN	0.00	NaN	64.14	NaN	1.95	NaN	214.95
2001	8	14	NaN	18.64	NaN	0.00	NaN	64.07	NaN	1.92	NaN	347.92
2001	8	15	NaN	21.11	NaN	0.29	NaN	63.37	NaN	1.76	NaN	354.54
2001	8	16	NaN	20.21	NaN	6.55	NaN	68.19	NaN	1.62	NaN	44.12
2001	8	17	NaN	17.11	NaN	10.85	NaN	88.15	NaN	1.65	NaN	113.43
2001	8	18	NaN	18.83	NaN	1.45	NaN	66.47	NaN	1.75	NaN	215.28
2001	8	19	NaN	17.29	NaN	9.23	NaN	72.84	NaN	1.59	NaN	209.86
2001	8	20	NaN	15.35	NaN	13.93	NaN	83.85	NaN	2.11	NaN	46.20
2001	8	21	NaN	13.95	NaN	13.56	NaN	91.46	NaN	1.71	NaN	199.17
2001	8	22	NaN	14.86	NaN	16.73	NaN	94.59	NaN	1.78	NaN	353.75
2001	8	23	NaN	14.86	NaN	12.13	NaN	93.31	NaN	1.34	NaN	350.88
2001	8	24	NaN	16.04	NaN	0.00	NaN	79.22	NaN	1.34	NaN	156.02
2001	8	25	NaN	17.02	NaN	0.00	NaN	72.82	NaN	1.40	NaN	105.83
2001	8	26	NaN	17.63	NaN	0.00	NaN	68.55	NaN	1.44	NaN	340.46
2001	8	27	NaN	18.19	NaN	19.15	NaN	71.27	NaN	2.83	NaN	342.64
2001	8	28	NaN	11.94	NaN	0.92	NaN	92.21	NaN	1.37	NaN	341.67
2001	8	29	NaN	11.15	NaN	0.00	NaN	72.03	NaN	1.90	NaN	325.28
2001	8	30	NaN	14.58	NaN	27.82	NaN	78.73	NaN	1.47	NaN	200.74
2001	8	31	NaN	11.60	NaN	53.75	NaN	96.10	NaN	1.53	NaN	330.32
2001	9	1	NaN	10.14	NaN	10.54	NaN	93.99	NaN	2.30	NaN	288.24
2001	9	2	NaN	9.74	NaN	6.01	NaN	89.80	NaN	2.34	NaN	310.65
2001	9	3	NaN	12.67	NaN	0.00	NaN	69.41	NaN	1.48	NaN	316.90
2001	9	4	NaN	10.47	NaN	31.41	NaN	84.71	NaN	2.02	NaN	52.92
2001	9	5	NaN	7.09	NaN	40.54	NaN	97.86	NaN	3.55	NaN	183.94
2001	9	6	NaN	7.64	NaN	18.05	NaN	89.95	NaN	2.96	NaN	287.22
2001	9	7	NaN	8.50	NaN	2.60	NaN	89.05	NaN	3.59	NaN	289.35
2001	9	8	NaN	9.17	NaN	9.24	NaN	85.82	NaN	5.18	NaN	232.87
2001	9	9	NaN	5.03	NaN	4.22	NaN	80.38	NaN	4.41	NaN	272.69
2001	9	10	NaN	4.82	NaN	2.01	NaN	83.13	NaN	4.76	NaN	46.48
2001	9	11	NaN	5.42	NaN	0.84	NaN	81.81	NaN	3.97	NaN	101.90
2001	9	12	NaN	6.43	NaN	6.13	NaN	85.34	NaN	4.90	NaN	303.38
2001	9	13	NaN	9.98	NaN	0.00	NaN	69.66	NaN	1.83	NaN	301.11
2001	9	14	NaN	7.43	NaN	12.16	NaN	81.61	NaN	2.50	NaN	304.49
2001	9	15	NaN	6.70	NaN	2.88	NaN	85.21	NaN	2.67	NaN	297.59
2001	9	16	NaN	5.30	NaN	6.61	NaN	89.55	NaN	3.19	NaN	264.68
2001	9	17	NaN	3.86	NaN	3.69	NaN	94.78	NaN	2.81	NaN	210.23
2001	9	18	NaN	4.61	NaN	0.84	NaN	84.92	NaN	2.37	NaN	242.92
2001	9	19	NaN	8.80	NaN	0.00	NaN	51.46	NaN	2.76	NaN	280.83
2001	9	20	NaN	10.37	NaN	0.00	NaN	62.16	NaN	1.81	NaN	162.18
2001	9	21	NaN	9.46	NaN	4.74	NaN	78.78	NaN	2.13	NaN	148.61
2001	9	22	NaN	9.20	NaN	9.64	NaN	82.78	NaN	1.38	NaN	153.38
2001	9	23	NaN	9.89	NaN	13.50	NaN	92.52	NaN	1.11	NaN	167.13
2001	9	24	NaN	10.29	NaN	9.20	NaN	93.01	NaN	1.44	NaN	283.70
2001	9	25	NaN	7.89	NaN	15.69	NaN	95.59	NaN	1.73	NaN	282.31
2001	9	26	NaN	6.34	NaN	11.19	NaN	90.84	NaN	2.84	NaN	280.42
2001	9	27	NaN	8.51	NaN	0.00	NaN	68.39	NaN	2.00	NaN	269.49
2001	9	28	NaN	10.90	NaN	0.00	NaN	66.72	NaN	2.09	NaN	180.14
2001	9	29	NaN	13.88	NaN	0.00	NaN	48.88	NaN	1.97	NaN	275.93
2001	9	30	NaN	11.65	NaN	1.77	NaN	77.80	NaN	1.73	NaN	187.50
2001	10	1	NaN	14.12	NaN	0.00	NaN	57.34	NaN	2.64	NaN	34.91
2001	10	2	NaN	17.94	NaN	0.00	NaN	55.34	NaN	2.27	NaN	170.56
2001	10	3	NaN	14.31	NaN	0.00	NaN	69.18	NaN	1.66	NaN	179.81
2001	10	4	NaN	9.35	NaN	7.91	NaN	82.37	NaN	2.11	NaN	257.73
2001	10	5	NaN	10.46	NaN	0.00	NaN	64.48	NaN	1.15	NaN	111.16
2001	10	6	NaN	12.65	NaN	0.94	NaN	71.16	NaN	2.09	NaN	50.32
2001	10	7	NaN	14.69	NaN	1.52	NaN	73.37	NaN	1.89	NaN	90.93
2001	10	8	NaN	12.94	NaN	0.00	NaN	77.68	NaN	1.94	NaN	125.14
2001	10	9	NaN	11.12	NaN	0.00	NaN	85.90	NaN	1.15	NaN	109.81
2001	10	10	NaN	10.67	NaN	1.89	NaN	86.52	NaN	1.26	NaN	156.62
2001	10	11	NaN	10.36	NaN	0.00	NaN	74.66	NaN	2.14	NaN	156.57
2001	10	12	NaN	12.04	NaN	0.00	NaN	42.38	NaN	1.44	NaN	187.87
2001	10	13	NaN	14.23	NaN	0.00	NaN	43.76	NaN	1.51	NaN	84.95
2001	10	14	NaN	14.99	NaN	0.00	NaN	46.57	NaN	1.25	NaN	168.19
2001	10	15	NaN	13.62	NaN	0.00	NaN	60.96	NaN	1.33	NaN	76.90
2001	10	16	NaN	11.82	NaN	0.00	NaN	77.84	NaN	1.86	NaN	141.20
2001	10	17	NaN	13.09	NaN	0.00	NaN	60.19	NaN	2.13	NaN	142.31
2001	10	18	NaN	13.11	NaN	0.00	NaN	52.82	NaN	1.84	NaN	51.44
2001	10	19	NaN	12.56	NaN	0.00	NaN	56.44	NaN	1.65	NaN	131.94
2001	10	20	NaN	14.54	NaN	0.00	NaN	51.02	NaN	1.90	NaN	218.15
2001	10	21	NaN	11.32	NaN	19.21	NaN	79.16	NaN	2.77	NaN	217.22
