Year	Month	Day	T obs	T mod	P obs	P mod	H obs	H mod	W obs	W mod	SW obs	SW mod
2001	4	1	2.90	3.12	0.00	0.00	66.38	78.89	2.15	1.70	NaN	154.95
2001	4	2	7.39	7.19	0.00	0.00	45.63	53.64	2.16	2.07	NaN	168.70
2001	4	3	7.10	7.08	0.00	0.30	64.00	74.01	4.26	1.61	NaN	149.40
2001	4	4	5.63	7.85	2.10	7.93	63.58	69.46	3.72	3.04	NaN	120.28
2001	4	5	-3.52	0.00	4.50	13.50	88.96	86.78	3.80	2.86	NaN	171.34
2001	4	6	0.47	2.48	0.10	8.00	80.04	85.29	4.83	3.40	NaN	199.91
2001	4	7	0.46	4.04	21.90	23.93	85.96	89.99	2.53	2.21	NaN	169.95
2001	4	8	-2.45	0.24	13.70	31.24	94.63	97.48	2.78	1.88	NaN	169.26
2001	4	9	-2.29	-0.33	10.00	9.67	91.46	97.76	3.29	2.33	NaN	122.96
2001	4	10	-0.18	1.91	6.70	8.05	92.13	97.48	4.16	2.68	NaN	184.40
2001	4	11	-1.28	1.65	12.70	27.42	95.00	98.86	2.40	1.98	NaN	149.35
2001	4	12	-1.83	0.33	8.50	11.78	94.50	98.69	3.45	2.62	NaN	203.24
2001	4	13	-7.29	-4.44	7.40	8.84	89.92	86.43	4.16	3.19	NaN	135.00
2001	4	14	-9.02	-6.43	3.20	4.21	88.38	88.69	3.53	2.74	NaN	175.09
2001	4	15	-5.03	-2.12	8.60	21.94	91.21	88.54	5.56	4.73	NaN	187.04
2001	4	16	-2.45	-1.30	7.00	13.87	93.75	95.76	2.40	2.59	NaN	217.04
2001	4	17	-4.07	-2.41	1.60	9.00	92.38	96.12	3.10	2.57	NaN	182.31
2001	4	18	-2.10	-0.40	4.70	2.50	81.00	84.13	3.33	1.87	NaN	203.80
2001	4	19	-3.68	-0.78	3.10	9.61	92.96	91.97	2.53	2.08	NaN	224.49
2001	4	20	-4.93	-1.88	9.40	21.52	92.17	95.55	3.08	1.96	NaN	205.23
2001	4	21	-5.16	-2.75	2.60	5.18	92.29	96.11	2.15	1.52	NaN	87.73
2001	4	22	-4.97	-2.19	0.30	2.78	92.00	96.23	3.19	2.92	NaN	107.82
2001	4	23	-1.70	-0.73	0.00	0.23	90.42	86.21	2.89	1.64	NaN	156.06
2001	4	24	3.73	2.96	0.00	0.00	54.21	78.52	3.16	2.42	NaN	208.10
2001	4	25	7.83	7.92	1.20	7.87	55.42	80.75	4.20	3.29	NaN	94.12
2001	4	26	-0.08	2.92	3.30	9.37	86.67	81.40	3.86	2.58	NaN	178.38
2001	4	27	3.99	5.33	0.00	0.91	54.88	66.35	2.26	2.24	NaN	151.94
2001	4	28	4.38	6.05	0.00	1.45	82.33	80.61	2.64	1.82	NaN	233.70
2001	4	29	8.97	10.27	0.00	0.00	53.58	64.87	2.88	2.45	NaN	247.78
2001	4	30	10.80	12.55	0.00	0.00	40.04	47.15	3.27	3.19	NaN	118.70
2001	5	1	12.87	13.93	0.00	0.00	40.33	50.41	3.29	2.60	NaN	242.45
2001	5	2	13.34	14.89	0.00	0.00	40.21	45.40	2.57	2.47	NaN	258.47
2001	5	3	12.05	13.21	0.00	2.07	45.88	59.39	3.73	2.78	NaN	260.93
2001	5	4	8.38	9.98	0.40	17.75	81.33	85.27	3.57	1.84	NaN	130.28
2001	5	5	7.76	10.80	8.30	7.26	72.58	73.71	2.53	2.07	NaN	259.68
2001	5	6	3.94	6.99	5.10	6.43	96.00	99.01	2.23	1.55	NaN	223.89
2001	5	7	4.48	6.29	0.70	0.40	96.00	98.78	3.07	1.75	NaN	204.31
2001	5	8	4.44	7.76	5.20	2.99	95.83	91.04	2.55	1.86	NaN	141.34
2001	5	9	7.55	9.33	0.00	5.98	81.33	82.29	3.56	2.41	NaN	111.85
2001	5	10	8.76	10.39	0.00	4.03	71.75	73.82	3.65	2.55	NaN	207.41
2001	5	11	7.10	9.01	1.40	4.37	74.42	76.39	2.94	2.13	NaN	140.51
2001	5	12	7.21	7.28	0.00	0.14	72.88	82.18	2.96	2.03	NaN	128.19
2001	5	13	9.50	9.31	0.00	0.00	57.00	62.44	2.19	2.20	NaN	146.67
2001	5	14	10.98	11.72	0.10	5.08	65.38	73.80	3.35	1.81	NaN	290.28
2001	5	15	8.62	11.38	0.60	0.41	85.04	62.34	1.77	2.72	NaN	274.81
2001	5	16	10.91	12.42	0.10	0.45	55.83	61.22	2.57	2.42	NaN	174.35
2001	5	17	11.25	12.82	0.40	5.97	69.54	74.14	3.14	2.37	NaN	240.19
2001	5	18	2.90	6.76	15.90	23.01	90.71	90.53	3.23	2.74	NaN	274.77
2001	5	19	3.47	6.17	0.00	1.82	80.17	87.79	2.10	1.82	NaN	289.26
2001	5	20	8.32	9.98	0.00	0.00	75.50	77.02	2.81	2.31	NaN	246.34
2001	5	21	9.70	11.98	0.00	0.40	83.29	65.19	2.84	2.55	NaN	211.06
2001	5	22	9.25	11.13	0.00	0.00	83.71	74.26	3.29	2.51	NaN	251.34
2001	5	23	11.28	13.41	0.00	0.57	76.50	71.89	3.20	2.58	NaN	288.56
2001	5	24	11.73	13.15	0.00	14.99	78.13	79.87	2.93	1.86	NaN	310.65
2001	5	25	9.51	11.13	0.40	10.40	82.83	89.88	2.88	1.87	NaN	320.79
2001	5	26	10.86	11.61	0.00	0.00	73.13	74.26	2.81	1.41	NaN	302.78
2001	5	27	12.32	13.79	0.00	0.66	68.83	75.96	3.16	2.60	NaN	229.17
2001	5	28	13.64	14.71	0.60	9.26	74.13	83.70	3.28	3.45	NaN	291.94
2001	5	29	14.55	14.98	0.20	4.80	70.83	89.80	3.53	3.51	NaN	192.41
2001	5	30	13.49	13.80	0.90	0.28	78.21	84.64	3.42	2.03	NaN	318.70
2001	5	31	9.80	12.21	27.10	7.57	86.17	90.30	5.24	3.04	NaN	324.44
2001	6	1	2.25	5.46	11.20	2.84	88.59	87.27	4.78	3.63	NaN	326.67
2001	6	2	4.47	7.36	4.80	3.98	77.25	78.96	3.62	2.83	NaN	329.12
2001	6	3	-0.78	4.11	13.10	22.36	95.92	86.05	3.90	3.82	NaN	271.34
2001	6	4	-0.31	3.39	1.90	7.13	91.33	86.43	4.73	3.96	NaN	247.41
2001	6	5	7.12	8.34	0.00	0.14	63.79	76.89	3.12	2.14	NaN	268.29
2001	6	6	6.35	8.69	12.70	10.71	79.08	86.07	3.83	3.23	NaN	48.38
2001	6	7	7.83	10.35	0.70	2.91	80.71	84.72	2.63	1.95	NaN	66.02
2001	6	8	8.29	11.59	8.20	22.95	86.42	87.16	2.57	1.56	NaN	273.43
2001	6	9	6.69	10.50	19.10	29.82	89.63	96.54	2.23	1.78	NaN	311.85
2001	6	10	6.00	10.42	34.00	31.75	87.63	94.94	1.76	1.66	NaN	336.71
2001	6	11	0.68	5.97	16.70	23.98	92.00	88.52	5.57	3.39	NaN	327.96
2001	6	12	6.73	8.91	0.00	0.30	63.29	75.27	2.22	1.69	NaN	321.71
2001	6	13	10.26	11.57	4.00	9.12	71.13	78.66	3.10	1.89	NaN	347.50
2001	6	14	6.60	10.23	6.90	8.36	89.08	92.04	3.45	2.27	NaN	279.44
2001	6	15	12.50	13.89	0.00	0.00	56.17	66.76	3.63	2.16	NaN	314.91
2001	6	16	8.43	12.35	10.60	34.86	84.67	83.51	3.48	2.55	NaN	331.44
2001	6	17	5.88	9.03	20.40	10.57	88.17	91.27	3.75	2.71	NaN	330.05
2001	6	18	4.31	6.90	35.10	37.73	94.83	97.06	4.39	3.66	NaN	161.94
2001	6	19	3.56	6.57	34.50	15.02	95.00	98.60	3.35	3.04	NaN	220.23
2001	6	20	5.59	8.53	0.00	0.58	83.90	84.47	2.08	1.92	NaN	359.63
2001	6	21	10.18	11.67	0.00	0.53	67.21	72.77	3.51	2.57	NaN	310.74
2001	6	22	8.56	10.45	0.20	1.09	85.88	88.72	3.38	3.50	NaN	358.56
2001	6	23	7.90	8.75	0.00	0.26	74.25	80.07	3.13	2.61	NaN	359.49
2001	6	24	12.00	11.46	0.00	0.00	63.75	69.27	3.37	1.85	NaN	271.02
2001	6	25	12.73	13.26	0.00	0.00	67.33	71.33	2.78	1.72	NaN	286.81
2001	6	26	15.08	15.12	0.00	0.00	61.83	69.87	2.38	1.68	NaN	364.03
2001	6	27	17.87	17.56	0.00	2.83	54.08	65.66	3.47	2.26	NaN	338.38
2001	6	28	11.68	13.78	8.30	24.69	90.79	94.44	2.47	2.26	NaN	330.83
2001	6	29	11.08	12.19	12.40	0.19	87.38	79.23	2.24	1.65	NaN	257.41
2001	6	30	13.76	15.03	3.80	1.03	71.21	70.77	2.14	1.78	NaN	296.06
2001	7	1	8.59	11.92	10.70	20.42	89.00	93.56	3.58	3.07	NaN	224.77
2001	7	2	9.61	11.68	0.10	0.54	82.88	84.38	2.15	2.19	NaN	273.70
2001	7	3	9.56	10.57	0.00	0.14	79.67	79.07	3.30	2.22	NaN	279.21
2001	7	4	12.02	12.59	0.00	0.00	73.42	73.74	3.04	2.20	NaN	251.67
2001	7	5	14.96	16.03	0.00	0.00	69.83	70.20	2.73	1.96	NaN	304.31
2001	7	6	19.93	21.04	0.00	0.16	50.38	53.16	2.98	2.62	NaN	374.54
2001	7	7	15.38	16.63	2.20	38.18	66.71	76.92	3.86	2.95	NaN	166.99
2001	7	8	10.58	13.18	12.90	2.64	79.38	81.12	3.15	2.53	NaN	267.13
2001	7	9	10.42	11.99	2.90	11.75	78.25	91.13	2.80	1.58	NaN	254.95
2001	7	10	13.29	14.55	0.70	2.66	78.18	76.71	2.48	1.63	NaN	121.94
2001	7	11	10.33	12.56	8.10	3.99	89.96	92.65	3.53	2.07	NaN	79.35
2001	7	12	9.39	11.96	2.70	1.24	83.58	87.69	1.88	1.42	NaN	206.02
2001	7	13	11.14	12.96	0.10	11.90	84.96	91.12	2.54	1.52	NaN	382.59
2001	7	14	17.87	17.01	0.00	3.04	53.00	72.27	1.86	2.46	NaN	294.31
2001	7	15	15.43	16.82	1.00	0.77	72.38	74.60	2.93	2.28	NaN	242.04
2001	7	16	6.71	9.06	6.10	11.62	98.00	98.88	1.74	1.15	NaN	376.53
2001	7	17	6.52	8.90	2.40	13.06	90.83	91.84	2.10	2.00	NaN	244.17
2001	7	18	8.65	10.96	2.30	4.24	74.63	80.68	2.93	2.00	NaN	205.05
2001	7	19	9.12	12.29	1.10	10.55	82.63	85.10	2.58	1.91	NaN	35.69
2001	7	20	6.05	9.57	58.20	34.37	96.25	97.74	3.99	3.47	NaN	47.41
2001	7	21	6.97	9.61	19.40	5.13	91.46	88.89	2.66	2.92	NaN	286.76
2001	7	22	11.96	12.01	0.00	0.00	65.00	71.42	2.06	1.48	NaN	377.59
2001	7	23	13.24	14.16	0.00	0.00	72.21	70.23	2.25	1.42	NaN	283.70
2001	7	24	12.38	14.49	0.20	8.24	83.17	83.76	1.72	2.26	NaN	323.24
2001	7	25	13.64	14.42	0.00	15.85	79.00	93.48	1.99	2.19	NaN	383.06
2001	7	26	14.82	15.16	0.00	1.21	73.33	78.12	2.33	1.93	NaN	375.05
2001	7	27	15.43	15.92	0.00	0.00	69.42	71.15	1.87	2.18	NaN	378.56
2001	7	28	16.45	16.61	0.00	0.00	61.63	69.87	2.53	1.82	NaN	309.03
2001	7	29	16.07	16.58	0.90	1.53	71.71	77.79	2.11	1.63	NaN	164.91
2001	7	30	14.48	15.43	0.20	2.88	73.79	86.27	2.92	1.78	NaN	252.87
2001	7	31	17.67	17.83	0.00	0.00	59.04	70.34	2.30	1.83	NaN	348.89
2001	8	1	16.29	16.55	0.00	0.29	80.50	82.30	2.30	1.93	NaN	197.13
2001	8	2	20.23	20.65	0.00	1.08	68.67	67.06	1.93	2.05	NaN	303.89
2001	8	3	16.65	19.67	5.30	1.53	78.54	75.42	2.81	1.90	NaN	280.79
2001	8	4	11.18	13.58	16.50	8.84	89.67	97.89	2.53	1.33	NaN	371.20
2001	8	5	8.15	11.18	15.50	8.70	86.00	93.56	3.12	1.31	NaN	371.06
2001	8	6	11.23	12.68	0.00	1.04	73.96	78.07	1.88	1.53	NaN	357.96
2001	8	7	12.65	14.08	0.20	6.44	80.33	81.94	2.37	2.05	NaN	229.81
2001	8	8	13.16	15.67	8.30	25.72	76.50	79.72	2.89	1.86	NaN	322.45
2001	8	9	12.12	14.75	20.40	41.55	89.42	90.78	2.52	1.77	NaN	198.15
2001	8	10	7.34	10.46	49.70	28.50	93.08	96.61	NaN	1.38	NaN	316.57
2001	8	11	5.92	7.62	1.90	3.44	89.25	91.08	NaN	1.94	NaN	80.37
2001	8	12	10.03	10.50	0.00	0.00	71.75	72.74	NaN	1.55	NaN	159.26
2001	8	13	13.58	13.80	0.00	0.00	59.46	63.92	NaN	1.98	NaN	156.85
2001	8	14	17.70	17.61	0.00	0.00	60.46	67.23	NaN	2.18	NaN	328.98
2001	8	15	19.78	20.04	0.00	1.48	62.96	66.13	NaN	1.98	NaN	355.88
2001	8	16	18.10	19.14	0.30	5.10	68.50	72.38	NaN	2.14	NaN	40.14
2001	8	17	13.36	16.28	13.50	12.83	90.25	87.77	NaN	2.14	NaN	132.22
2001	8	18	17.25	17.98	0.00	3.97	65.21	70.37	NaN	1.77	NaN	215.19
2001	8	19	15.25	16.16	0.00	5.98	74.04	76.19	NaN	1.92	NaN	265.79
2001	8	20	11.62	14.41	8.30	5.30	86.17	87.13	NaN	2.33	NaN	85.37
2001	8	21	9.93	13.25	0.70	2.45	91.33	92.22	NaN	2.02	NaN	183.29
2001	8	22	11.93	14.23	0.00	8.53	89.67	95.22	NaN	2.05	NaN	352.73
2001	8	23	13.34	14.69	0.00	8.52	86.50	94.21	NaN	1.69	NaN	349.07
2001	8	24	15.13	15.55	0.00	0.09	79.88	81.97	NaN	1.59	NaN	268.75
2001	8	25	16.86	16.27	0.00	0.00	68.58	75.39	NaN	1.63	NaN	244.91
2001	8	26	17.86	17.01	0.00	0.00	67.88	73.50	NaN	1.70	NaN	321.11
2001	8	27	16.70	17.34	3.80	9.64	69.63	74.32	NaN	3.00	NaN	343.01
2001	8	28	10.50	11.74	1.10	0.23	94.75	91.22	NaN	1.14	NaN	341.57
2001	8	29	12.30	10.98	0.00	0.00	67.96	71.38	NaN	1.77	NaN	275.56
2001	8	30	13.28	14.23	2.00	21.75	79.08	81.31	2.24	2.05	NaN	252.18
2001	8	31	7.35	10.85	42.60	29.18	94.08	97.69	2.33	1.77	NaN	334.17
2001	9	1	4.98	8.77	13.30	11.29	95.08	96.87	3.73	2.16	NaN	210.23
2001	9	2	5.71	8.64	17.70	1.32	92.71	91.81	3.65	2.21	NaN	318.94
2001	9	3	9.95	11.95	0.00	0.03	72.17	68.90	2.66	1.64	NaN	322.04
2001	9	4	6.75	9.50	17.80	27.48	86.46	89.81	3.11	2.49	NaN	54.35
2001	9	5	3.25	6.49	34.20	32.13	98.00	98.32	4.87	3.40	NaN	87.73
2001	9	6	3.74	6.88	16.10	5.94	92.00	91.05	3.57	2.75	NaN	293.80
2001	9	7	4.67	7.55	21.20	12.23	96.08	94.26	4.96	3.64	NaN	261.44
2001	9	8	5.45	8.36	39.80	19.67	95.04	89.09	5.34	5.43	NaN	254.21
2001	9	9	1.09	4.40	9.10	8.82	85.08	81.73	4.12	4.78	NaN	236.99
2001	9	10	0.18	3.93	9.40	16.26	91.79	87.62	4.86	4.86	NaN	46.85
2001	9	11	0.96	4.42	0.80	3.11	89.29	85.79	4.28	3.73	NaN	211.67
2001	9	12	2.05	5.25	22.70	25.47	92.38	90.44	6.37	4.38	NaN	307.78
2001	9	13	7.50	9.35	0.10	0.00	71.50	66.93	2.55	1.92	NaN	302.18
2001	9	14	3.77	6.03	9.20	20.30	87.54	86.52	3.82	2.26	NaN	305.93
2001	9	15	2.70	5.65	4.20	5.99	89.46	90.99	3.35	2.62	NaN	291.53
2001	9	16	1.05	4.43	12.50	16.78	95.17	93.16	4.02	3.13	NaN	278.29
2001	9	17	0.05	3.07	3.50	15.97	97.54	97.14	1.80	2.57	NaN	215.23
2001	9	18	1.51	3.93	0.10	6.67	87.92	91.71	1.72	2.43	NaN	267.59
2001	9	19	6.04	7.45	0.00	0.13	52.08	57.07	2.49	2.90	NaN	260.37
2001	9	20	7.45	9.41	0.00	0.17	62.50	68.66	2.86	2.18	NaN	188.29
2001	9	21	5.40	8.03	3.70	3.04	84.58	84.93	2.13	2.09	NaN	182.82
2001	9	22	4.94	8.37	2.90	13.28	87.21	86.96	1.78	1.55	NaN	157.31
2001	9	23	6.45	9.52	7.40	13.41	85.54	92.85	3.10	1.56	NaN	181.39
2001	9	24	8.13	10.25	2.30	6.62	89.46	94.49	1.87	1.58	NaN	265.32
2001	9	25	3.52	7.42	19.90	19.18	98.00	96.46	2.07	1.74	NaN	282.55
2001	9	26	2.23	5.24	6.60	9.59	93.13	94.93	3.81	2.69	NaN	281.11
2001	9	27	6.95	7.60	0.00	0.00	62.67	76.60	3.88	2.02	NaN	268.70
2001	9	28	9.68	10.03	0.00	0.00	62.96	68.76	3.54	2.14	NaN	155.83
2001	9	29	12.62	13.01	0.00	0.00	47.08	50.75	2.10	1.96	NaN	278.10
2001	9	30	7.88	10.15	8.20	0.92	92.04	85.66	2.55	2.30	NaN	156.81
2001	10	1	12.03	12.48	0.00	0.00	47.38	62.21	2.62	2.53	NaN	27.87
2001	10	2	16.15	16.14	0.00	0.00	50.33	59.03	2.59	2.40	NaN	101.57
2001	10	3	13.35	13.53	0.00	0.00	71.58	74.41	1.99	1.89	NaN	128.06
2001	10	4	6.75	8.11	5.10	5.14	91.54	90.84	2.99	1.91	NaN	260.69
2001	10	5	9.50	10.02	0.00	0.00	52.50	72.10	2.97	1.69	NaN	104.81
2001	10	6	11.50	11.58	0.00	0.64	61.00	75.34	2.77	2.16	NaN	39.17
2001	10	7	12.40	14.35	0.00	1.66	69.25	75.51	2.99	1.94	NaN	104.12
2001	10	8	11.90	11.78	0.00	0.00	75.58	87.53	2.12	1.57	NaN	106.76
2001	10	9	8.47	10.62	0.00	0.00	80.42	90.50	1.70	1.28	NaN	112.18
2001	10	10	9.37	10.09	0.00	2.24	79.00	89.85	2.29	1.43	NaN	243.43
2001	10	11	10.09	9.43	0.00	0.00	75.29	87.57	3.32	1.97	NaN	140.51
2001	10	12	13.42	11.60	0.00	0.00	47.00	47.32	2.40	1.93	NaN	133.56
2001	10	13	14.90	13.58	0.00	0.00	45.75	50.29	2.97	2.00	NaN	84.31
2001	10	14	14.27	14.06	0.00	0.00	52.21	58.31	2.72	1.65	NaN	167.73
2001	10	15	12.94	12.79	0.00	0.00	68.54	67.54	2.08	1.75	NaN	62.13
2001	10	16	10.09	10.68	0.00	0.00	84.29	85.51	3.27	2.08	NaN	120.00
2001	10	17	11.47	11.91	0.00	0.00	62.08	66.40	2.66	2.33	NaN	114.86
2001	10	18	11.80	11.93	0.00	0.00	56.17	57.68	2.53	2.13	NaN	60.19
2001	10	19	11.28	11.67	0.00	0.00	55.71	59.63	1.96	2.10	NaN	104.54
