Year,Month,Day,T obs,T mod,P obs,P mod,H obs,H mod,W obs,W mod,SW obs,SW mod
2001,1,28,NaN,-9.26,NaN,0.00,NaN,58.33,NaN,2.71,NaN,43.89
2001,1,29,NaN,-9.46,NaN,0.02,NaN,78.44,NaN,1.72,NaN,63.43
2001,1,30,NaN,-9.55,NaN,4.71,NaN,97.81,NaN,2.58,NaN,76.16
2001,1,31,NaN,-14.08,NaN,7.70,NaN,97.38,NaN,2.54,NaN,75.83
2001,2,1,NaN,-13.40,NaN,11.63,NaN,95.78,NaN,3.63,NaN,76.76
2001,2,2,NaN,-13.01,NaN,13.46,NaN,94.82,NaN,4.34,NaN,51.20
2001,2,3,NaN,-5.47,NaN,38.99,NaN,94.52,NaN,6.46,NaN,66.53
2001,2,4,NaN,-2.61,NaN,32.47,NaN,98.20,NaN,6.87,NaN,72.41
2001,2,5,NaN,-2.92,NaN,0.00,NaN,85.90,NaN,5.04,NaN,66.76
2001,2,6,NaN,0.05,NaN,0.00,NaN,80.24,NaN,4.07,NaN,57.36
2001,2,7,NaN,3.04,NaN,0.00,NaN,61.22,NaN,5.41,NaN,51.99
2001,2,8,NaN,1.53,NaN,0.00,NaN,65.42,NaN,8.32,NaN,35.69
2001,2,9,NaN,-3.17,NaN,2.29,NaN,92.30,NaN,2.01,NaN,80.37
2001,2,10,NaN,-7.20,NaN,4.50,NaN,97.86,NaN,1.89,NaN,59.58
2001,2,11,NaN,-6.57,NaN,0.00,NaN,57.24,NaN,2.17,NaN,59.49
2001,2,12,NaN,-0.96,NaN,0.00,NaN,60.07,NaN,2.66,NaN,74.49
2001,2,13,NaN,-0.99,NaN,1.38,NaN,91.98,NaN,2.28,NaN,93.66
2001,2,14,NaN,-7.59,NaN,0.00,NaN,75.66,NaN,2.62,NaN,93.10
2001,2,15,NaN,-2.74,NaN,0.00,NaN,83.52,NaN,2.87,NaN,95.83
2001,2,16,NaN,-2.61,NaN,0.00,NaN,77.18,NaN,1.50,NaN,93.84
2001,2,17,NaN,-5.81,NaN,1.30,NaN,97.99,NaN,2.15,NaN,90.46
2001,2,18,NaN,-7.74,NaN,0.68,NaN,97.42,NaN,3.10,NaN,92.73
2001,2,19,NaN,-8.13,NaN,1.82,NaN,97.65,NaN,4.80,NaN,94.58
2001,2,20,NaN,-7.55,NaN,21.69,NaN,96.00,NaN,6.94,NaN,79.17
2001,2,21,NaN,-6.79,NaN,27.77,NaN,95.77,NaN,7.49,NaN,87.55
2001,2,22,NaN,-5.76,NaN,38.44,NaN,96.51,NaN,8.10,NaN,69.26
2001,2,23,NaN,-7.30,NaN,30.55,NaN,94.60,NaN,6.33,NaN,88.75
2001,2,24,NaN,-15.40,NaN,2.85,NaN,96.82,NaN,1.88,NaN,79.44
2001,2,25,NaN,-19.01,NaN,0.05,NaN,94.44,NaN,1.21,NaN,93.70
2001,2,26,NaN,-18.51,NaN,1.67,NaN,95.79,NaN,2.38,NaN,101.20
2001,2,27,NaN,-14.32,NaN,0.03,NaN,71.82,NaN,3.75,NaN,81.16
2001,2,28,NaN,-6.84,NaN,0.06,NaN,69.17,NaN,9.42,NaN,111.53
2001,3,1,NaN,-11.92,NaN,1.49,NaN,94.23,NaN,3.51,NaN,102.27
2001,3,2,NaN,-7.37,NaN,0.06,NaN,75.71,NaN,4.92,NaN,74.26
2001,3,3,NaN,0.83,NaN,0.38,NaN,86.39,NaN,4.82,NaN,107.59
2001,3,4,NaN,-0.31,NaN,5.06,NaN,95.59,NaN,2.64,NaN,99.95
2001,3,5,NaN,-6.63,NaN,6.99,NaN,97.18,NaN,2.55,NaN,100.79
2001,3,6,NaN,-7.69,NaN,0.00,NaN,74.04,NaN,2.68,NaN,71.39
2001,3,7,NaN,-1.29,NaN,0.00,NaN,72.72,NaN,3.04,NaN,65.56
2001,3,8,NaN,2.64,NaN,0.97,NaN,91.13,NaN,4.97,NaN,120.79
2001,3,9,NaN,-0.70,NaN,14.07,NaN,97.98,NaN,2.92,NaN,118.19
2001,3,10,NaN,-2.21,NaN,8.28,NaN,90.54,NaN,3.93,NaN,125.19
2001,3,11,NaN,0.72,NaN,13.97,NaN,98.32,NaN,5.13,NaN,83.61
2001,3,12,NaN,2.24,NaN,0.79,NaN,96.64,NaN,4.21,NaN,92.92
2001,3,13,NaN,-3.44,NaN,20.58,NaN,95.04,NaN,4.11,NaN,108.56
2001,3,14,NaN,-3.46,NaN,25.45,NaN,95.52,NaN,5.89,NaN,142.87
2001,3,15,NaN,-0.79,NaN,18.28,NaN,98.57,NaN,6.17,NaN,129.91
2001,3,16,NaN,0.68,NaN,0.66,NaN,91.67,NaN,3.96,NaN,110.46
2001,3,17,NaN,0.57,NaN,6.99,NaN,92.54,NaN,4.40,NaN,146.30
2001,3,18,NaN,-1.04,NaN,5.80,NaN,95.92,NaN,4.21,NaN,145.14
2001,3,19,NaN,-3.41,NaN,4.15,NaN,95.83,NaN,6.04,NaN,148.52
2001,3,20,NaN,-4.24,NaN,11.05,NaN,87.09,NaN,4.20,NaN,134.21
2001,3,21,NaN,1.99,NaN,27.25,NaN,100.00,NaN,5.71,NaN,155.65
2001,3,22,NaN,1.20,NaN,35.93,NaN,99.96,NaN,6.46,NaN,146.94
2001,3,23,NaN,2.03,NaN,13.99,NaN,97.91,NaN,5.23,NaN,126.94
2001,3,24,NaN,3.47,NaN,5.44,NaN,91.51,NaN,4.47,NaN,124.26
2001,3,25,NaN,1.05,NaN,10.71,NaN,98.77,NaN,3.59,NaN,109.72
2001,3,26,NaN,-3.51,NaN,7.56,NaN,97.75,NaN,4.20,NaN,127.59
2001,3,27,NaN,-6.10,NaN,0.84,NaN,97.34,NaN,1.66,NaN,166.20
2001,3,28,NaN,-2.55,NaN,0.02,NaN,88.43,NaN,3.37,NaN,179.35
2001,3,29,NaN,-0.20,NaN,1.30,NaN,90.45,NaN,3.98,NaN,175.51
2001,3,30,NaN,-1.78,NaN,21.31,NaN,97.97,NaN,2.53,NaN,182.41
2001,3,31,NaN,-4.03,NaN,1.32,NaN,98.79,NaN,1.57,NaN,143.61
2001,4,1,NaN,-2.85,NaN,0.00,NaN,97.28,NaN,1.23,NaN,171.34
2001,4,2,NaN,0.31,NaN,0.00,NaN,86.77,NaN,2.25,NaN,170.83
2001,4,3,NaN,1.24,NaN,0.22,NaN,93.79,NaN,1.84,NaN,156.16
2001,4,4,NaN,2.11,NaN,7.82,NaN,97.21,NaN,4.05,NaN,134.72
2001,4,5,NaN,-4.60,NaN,23.04,NaN,95.58,NaN,3.51,NaN,182.22
2001,4,6,NaN,-1.62,NaN,8.92,NaN,93.62,NaN,4.16,NaN,204.21
2001,4,7,NaN,0.40,NaN,29.84,NaN,97.95,NaN,3.56,NaN,171.25
2001,4,8,NaN,-1.92,NaN,43.16,NaN,97.86,NaN,4.96,NaN,178.24
2001,4,9,NaN,-4.11,NaN,15.67,NaN,97.56,NaN,3.77,NaN,125.97
2001,4,10,NaN,-1.90,NaN,8.62,NaN,99.29,NaN,3.17,NaN,186.62
2001,4,11,NaN,-0.73,NaN,39.74,NaN,98.45,NaN,3.16,NaN,109.77
2001,4,12,NaN,-2.51,NaN,26.08,NaN,97.73,NaN,4.46,NaN,207.08
2001,4,13,NaN,-8.44,NaN,15.18,NaN,93.56,NaN,4.98,NaN,137.18
2001,4,14,NaN,-9.53,NaN,20.93,NaN,94.76,NaN,4.36,NaN,185.74
2001,4,15,NaN,-5.83,NaN,25.41,NaN,95.57,NaN,6.53,NaN,159.03
2001,4,16,NaN,-3.83,NaN,13.49,NaN,95.60,NaN,3.58,NaN,219.54
2001,4,17,NaN,-5.30,NaN,11.59,NaN,95.54,NaN,3.28,NaN,181.99
2001,4,18,NaN,-4.39,NaN,3.69,NaN,84.23,NaN,3.05,NaN,211.53
2001,4,19,NaN,-4.63,NaN,20.98,NaN,96.01,NaN,3.31,NaN,194.81
2001,4,20,NaN,-5.36,NaN,25.07,NaN,96.12,NaN,4.20,NaN,213.10
2001,4,21,NaN,-7.32,NaN,6.80,NaN,96.83,NaN,1.72,NaN,94.81
2001,4,22,NaN,-6.54,NaN,5.39,NaN,96.39,NaN,2.89,NaN,121.99
2001,4,23,NaN,-6.24,NaN,0.00,NaN,88.68,NaN,1.75,NaN,200.05
2001,4,24,NaN,-2.73,NaN,0.00,NaN,91.80,NaN,3.13,NaN,225.32
2001,4,25,NaN,2.21,NaN,16.80,NaN,97.74,NaN,3.93,NaN,167.18
2001,4,26,NaN,-2.72,NaN,8.81,NaN,96.68,NaN,2.96,NaN,191.62
2001,4,27,NaN,-1.18,NaN,3.27,NaN,91.27,NaN,2.84,NaN,210.56
2001,4,28,NaN,-0.19,NaN,1.76,NaN,99.68,NaN,2.40,NaN,235.97
2001,4,29,NaN,2.57,NaN,0.00,NaN,95.16,NaN,3.20,NaN,259.95
2001,4,30,NaN,3.91,NaN,0.00,NaN,88.88,NaN,2.67,NaN,158.80
2001,5,1,NaN,5.14,NaN,0.00,NaN,92.93,NaN,1.73,NaN,232.50
2001,5,2,NaN,5.22,NaN,0.00,NaN,92.65,NaN,2.74,NaN,267.41
2001,5,3,NaN,4.18,NaN,0.00,NaN,97.69,NaN,3.98,NaN,269.91
2001,5,4,NaN,3.13,NaN,10.93,NaN,97.29,NaN,2.87,NaN,216.57
2001,5,5,NaN,3.88,NaN,7.92,NaN,98.91,NaN,4.05,NaN,270.51
2001,5,6,NaN,2.20,NaN,6.59,NaN,100.00,NaN,1.99,NaN,218.75
2001,5,7,NaN,1.72,NaN,2.04,NaN,100.00,NaN,1.81,NaN,186.39
2001,5,8,NaN,2.62,NaN,1.79,NaN,100.00,NaN,1.94,NaN,183.75
2001,5,9,NaN,4.76,NaN,5.89,NaN,98.58,NaN,2.92,NaN,152.41
2001,5,10,NaN,6.00,NaN,4.44,NaN,89.70,NaN,2.99,NaN,239.63
2001,5,11,NaN,5.25,NaN,2.67,NaN,89.42,NaN,3.25,NaN,200.51
2001,5,12,NaN,3.80,NaN,1.80,NaN,92.74,NaN,3.42,NaN,191.02
2001,5,13,NaN,5.81,NaN,0.00,NaN,69.18,NaN,1.93,NaN,210.19
2001,5,14,NaN,8.26,NaN,7.66,NaN,82.41,NaN,2.52,NaN,288.98
2001,5,15,NaN,7.84,NaN,0.50,NaN,68.15,NaN,3.90,NaN,261.20
2001,5,16,NaN,9.57,NaN,0.00,NaN,62.17,NaN,4.34,NaN,210.09
2001,5,17,NaN,10.36,NaN,7.09,NaN,72.92,NaN,3.17,NaN,265.32
2001,5,18,NaN,3.87,NaN,23.17,NaN,97.21,NaN,2.98,NaN,289.17
2001,5,19,NaN,2.65,NaN,2.52,NaN,96.01,NaN,2.27,NaN,303.56
2001,5,20,NaN,6.92,NaN,0.76,NaN,79.87,NaN,2.21,NaN,256.94
2001,5,21,NaN,8.52,NaN,0.61,NaN,69.61,NaN,2.76,NaN,261.90
2001,5,22,NaN,8.06,NaN,0.83,NaN,80.53,NaN,3.14,NaN,261.48
2001,5,23,NaN,9.96,NaN,0.54,NaN,76.83,NaN,3.00,NaN,306.94
2001,5,24,NaN,9.53,NaN,51.19,NaN,91.98,NaN,1.89,NaN,337.69
2001,5,25,NaN,8.48,NaN,3.95,NaN,97.28,NaN,3.12,NaN,331.94
2001,5,26,NaN,8.06,NaN,0.00,NaN,83.28,NaN,2.47,NaN,314.72
2001,5,27,NaN,10.27,NaN,3.22,NaN,86.42,NaN,3.03,NaN,302.87
2001,5,28,NaN,11.74,NaN,5.58,NaN,89.10,NaN,4.49,NaN,317.18
2001,5,29,NaN,12.11,NaN,4.89,NaN,92.18,NaN,4.86,NaN,302.08
2001,5,30,NaN,10.74,NaN,4.94,NaN,89.95,NaN,2.91,NaN,329.86
2001,5,31,NaN,9.38,NaN,4.42,NaN,92.55,NaN,3.68,NaN,338.10
2001,6,1,NaN,2.51,NaN,6.83,NaN,94.51,NaN,4.92,NaN,339.63
2001,6,2,NaN,4.37,NaN,4.58,NaN,85.80,NaN,3.85,NaN,342.87
2001,6,3,NaN,0.83,NaN,22.31,NaN,95.15,NaN,4.96,NaN,325.79
2001,6,4,NaN,-0.07,NaN,11.74,NaN,94.92,NaN,5.44,NaN,245.19
2001,6,5,NaN,4.23,NaN,0.28,NaN,91.04,NaN,2.61,NaN,310.79
2001,6,6,NaN,5.55,NaN,19.60,NaN,92.45,NaN,3.80,NaN,156.71
2001,6,7,NaN,7.21,NaN,11.55,NaN,92.08,NaN,2.76,NaN,176.67
2001,6,8,NaN,9.49,NaN,18.01,NaN,88.07,NaN,2.22,NaN,110.19
2001,6,9,NaN,8.40,NaN,20.66,NaN,97.69,NaN,2.08,NaN,216.30
2001,6,10,NaN,8.14,NaN,41.94,NaN,93.85,NaN,2.88,NaN,283.61
2001,6,11,NaN,2.81,NaN,18.10,NaN,95.20,NaN,4.26,NaN,304.72
2001,6,12,NaN,5.92,NaN,0.68,NaN,81.93,NaN,2.29,NaN,274.49
2001,6,13,NaN,8.00,NaN,20.67,NaN,86.06,NaN,2.27,NaN,350.09
2001,6,14,NaN,7.48,NaN,5.38,NaN,96.11,NaN,2.97,NaN,225.79
2001,6,15,NaN,11.01,NaN,0.01,NaN,70.55,NaN,2.68,NaN,316.20
2001,6,16,NaN,9.97,NaN,35.40,NaN,87.12,NaN,2.84,NaN,355.51
2001,6,17,NaN,5.83,NaN,28.21,NaN,97.90,NaN,3.21,NaN,326.34
2001,6,18,NaN,4.38,NaN,50.78,NaN,99.17,NaN,4.92,NaN,98.01
2001,6,19,NaN,4.13,NaN,48.25,NaN,99.16,NaN,4.75,NaN,171.76
2001,6,20,NaN,4.87,NaN,3.02,NaN,95.94,NaN,3.36,NaN,365.32
2001,6,21,NaN,8.78,NaN,1.92,NaN,77.29,NaN,3.00,NaN,279.72
2001,6,22,NaN,7.34,NaN,1.82,NaN,95.67,NaN,4.46,NaN,304.54
2001,6,23,NaN,5.58,NaN,0.16,NaN,85.33,NaN,3.66,NaN,252.31
2001,6,24,NaN,8.17,NaN,0.00,NaN,71.89,NaN,2.45,NaN,132.18
2001,6,25,NaN,9.38,NaN,0.09,NaN,82.58,NaN,2.22,NaN,221.99
2001,6,26,NaN,11.79,NaN,0.00,NaN,74.97,NaN,1.80,NaN,367.45
2001,6,27,NaN,14.17,NaN,11.69,NaN,66.91,NaN,2.50,NaN,349.86
2001,6,28,NaN,10.85,NaN,35.91,NaN,97.76,NaN,3.31,NaN,308.19
2001,6,29,NaN,9.00,NaN,0.86,NaN,90.23,NaN,2.51,NaN,248.66
2001,6,30,NaN,11.63,NaN,2.11,NaN,78.58,NaN,1.82,NaN,273.75
2001,7,1,NaN,9.27,NaN,22.37,NaN,98.24,NaN,4.39,NaN,223.94
2001,7,2,NaN,8.57,NaN,2.99,NaN,92.71,NaN,3.61,NaN,252.50
2001,7,3,NaN,7.16,NaN,0.92,NaN,89.69,NaN,2.78,NaN,257.41
2001,7,4,NaN,9.21,NaN,0.24,NaN,78.72,NaN,2.26,NaN,217.13
2001,7,5,NaN,12.64,NaN,0.12,NaN,76.08,NaN,2.40,NaN,324.21
2001,7,6,NaN,17.71,NaN,0.00,NaN,55.58,NaN,3.47,NaN,358.98
2001,7,7,NaN,14.77,NaN,11.51,NaN,71.53,NaN,4.17,NaN,107.96
2001,7,8,NaN,9.83,NaN,10.88,NaN,91.81,NaN,3.12,NaN,292.96
2001,7,9,NaN,8.89,NaN,6.02,NaN,97.36,NaN,2.03,NaN,283.47
2001,7,10,NaN,10.80,NaN,8.33,NaN,84.28,NaN,2.01,NaN,133.01
2001,7,11,NaN,9.75,NaN,4.27,NaN,97.69,NaN,2.70,NaN,94.40
2001,7,12,NaN,9.00,NaN,3.76,NaN,95.16,NaN,2.27,NaN,189.63
2001,7,13,NaN,10.46,NaN,4.55,NaN,97.20,NaN,2.31,NaN,380.79
2001,7,14,NaN,14.02,NaN,8.06,NaN,74.87,NaN,2.74,NaN,192.73
2001,7,15,NaN,15.05,NaN,0.01,NaN,66.82,NaN,2.91,NaN,230.51
2001,7,16,NaN,7.59,NaN,2.76,NaN,97.42,NaN,2.28,NaN,381.02
2001,7,17,NaN,6.05,NaN,17.57,NaN,96.07,NaN,2.83,NaN,268.98
2001,7,18,NaN,8.34,NaN,11.97,NaN,84.77,NaN,2.30,NaN,97.87
2001,7,19,NaN,9.92,NaN,11.01,NaN,82.77,NaN,1.89,NaN,37.18
2001,7,20,NaN,6.89,NaN,52.55,NaN,99.31,NaN,5.43,NaN,42.50
2001,7,21,NaN,6.74,NaN,11.31,NaN,97.21,NaN,3.99,NaN,171.39
2001,7,22,NaN,8.66,NaN,0.00,NaN,75.58,NaN,2.05,NaN,381.71
2001,7,23,NaN,10.37,NaN,0.00,NaN,76.10,NaN,2.48,NaN,156.57
2001,7,24,NaN,10.90,NaN,18.98,NaN,94.29,NaN,2.64,NaN,306.06
2001,7,25,NaN,11.44,NaN,13.98,NaN,98.70,NaN,2.69,NaN,389.72
2001,7,26,NaN,12.10,NaN,0.10,NaN,85.66,NaN,2.25,NaN,292.55
2001,7,27,NaN,13.00,NaN,0.00,NaN,77.59,NaN,2.39,NaN,383.15
2001,7,28,NaN,13.83,NaN,0.01,NaN,74.92,NaN,2.21,NaN,309.63
2001,7,29,NaN,13.08,NaN,4.11,NaN,86.35,NaN,1.66,NaN,113.38
2001,7,30,NaN,12.30,NaN,3.25,NaN,93.69,NaN,2.39,NaN,217.31
2001,7,31,NaN,14.58,NaN,0.00,NaN,77.02,NaN,1.86,NaN,295.93
2001,8,1,NaN,13.26,NaN,0.30,NaN,88.20,NaN,2.38,NaN,128.24
2001,8,2,NaN,17.18,NaN,4.46,NaN,72.91,NaN,2.53,NaN,147.82
2001,8,3,NaN,17.27,NaN,3.14,NaN,71.16,NaN,2.65,NaN,250.93
2001,8,4,NaN,11.66,NaN,27.19,NaN,96.45,NaN,2.23,NaN,347.96
2001,8,5,NaN,8.71,NaN,11.53,NaN,97.09,NaN,2.12,NaN,376.39
2001,8,6,NaN,9.23,NaN,2.75,NaN,89.20,NaN,1.65,NaN,358.61
2001,8,7,NaN,10.96,NaN,4.66,NaN,89.95,NaN,3.06,NaN,300.46
2001,8,8,NaN,12.63,NaN,33.76,NaN,85.17,NaN,2.42,NaN,266.44
2001,8,9,NaN,11.74,NaN,35.33,NaN,96.79,NaN,2.46,NaN,144.86
2001,8,10,NaN,8.21,NaN,29.26,NaN,98.81,NaN,1.97,NaN,275.51
2001,8,11,NaN,5.61,NaN,12.54,NaN,98.99,NaN,3.09,NaN,52.55
2001,8,12,NaN,7.61,NaN,0.00,NaN,78.07,NaN,1.40,NaN,104.21
2001,8,13,NaN,10.84,NaN,0.00,NaN,66.94,NaN,2.09,NaN,119.68
2001,8,14,NaN,14.89,NaN,0.00,NaN,71.08,NaN,1.89,NaN,332.04
2001,8,15,NaN,16.35,NaN,2.98,NaN,74.39,NaN,1.89,NaN,364.54
2001,8,16,NaN,15.59,NaN,8.62,NaN,78.45,NaN,1.92,NaN,85.14
2001,8,17,NaN,13.33,NaN,14.05,NaN,94.07,NaN,2.01,NaN,104.54
2001,8,18,NaN,14.57,NaN,8.20,NaN,74.43,NaN,2.01,NaN,215.19
2001,8,19,NaN,12.82,NaN,9.05,NaN,82.12,NaN,2.23,NaN,307.78
2001,8,20,NaN,11.27,NaN,8.09,NaN,93.94,NaN,2.78,NaN,38.38
2001,8,21,NaN,10.78,NaN,6.71,NaN,98.37,NaN,2.02,NaN,117.45
2001,8,22,NaN,11.76,NaN,3.52,NaN,98.94,NaN,2.32,NaN,359.86
2001,8,23,NaN,12.12,NaN,1.16,NaN,97.99,NaN,1.94,NaN,357.69
2001,8,24,NaN,12.08,NaN,0.00,NaN,88.61,NaN,1.73,NaN,143.70
2001,8,25,NaN,13.05,NaN,0.00,NaN,81.69,NaN,1.65,NaN,121.53
2001,8,26,NaN,13.78,NaN,0.00,NaN,77.86,NaN,1.90,NaN,337.13
2001,8,27,NaN,14.28,NaN,16.00,NaN,76.06,NaN,3.65,NaN,348.19
2001,8,28,NaN,9.69,NaN,0.07,NaN,93.56,NaN,2.17,NaN,346.34
2001,8,29,NaN,8.72,NaN,0.00,NaN,72.67,NaN,2.46,NaN,225.42
2001,8,30,NaN,11.94,NaN,16.67,NaN,84.79,NaN,2.14,NaN,138.01
2001,8,31,NaN,8.56,NaN,49.44,NaN,99.32,NaN,2.54,NaN,335.42
2001,9,1,NaN,6.60,NaN,13.34,NaN,98.64,NaN,3.03,NaN,273.84
2001,9,2,NaN,6.35,NaN,13.56,NaN,95.98,NaN,3.33,NaN,309.44
2001,9,3,NaN,9.22,NaN,0.02,NaN,71.24,NaN,1.90,NaN,325.28
2001,9,4,NaN,6.72,NaN,40.89,NaN,93.21,NaN,3.08,NaN,94.31
2001,9,5,NaN,3.82,NaN,48.05,NaN,99.08,NaN,5.16,NaN,52.78
2001,9,6,NaN,4.14,NaN,9.18,NaN,97.89,NaN,3.94,NaN,251.20
2001,9,7,NaN,4.75,NaN,17.63,NaN,98.56,NaN,4.21,NaN,227.92
2001,9,8,NaN,5.22,NaN,25.72,NaN,97.40,NaN,6.81,NaN,223.56
2001,9,9,NaN,0.81,NaN,10.83,NaN,93.48,NaN,5.68,NaN,152.69
2001,9,10,NaN,0.43,NaN,16.70,NaN,98.48,NaN,5.91,NaN,37.50
2001,9,11,NaN,0.89,NaN,7.05,NaN,97.46,NaN,4.53,NaN,51.85
2001,9,12,NaN,2.03,NaN,26.29,NaN,98.95,NaN,5.30,NaN,309.49
2001,9,13,NaN,6.27,NaN,0.08,NaN,77.64,NaN,4.01,NaN,301.67
2001,9,14,NaN,3.11,NaN,21.19,NaN,93.79,NaN,3.16,NaN,309.95
2001,9,15,NaN,2.68,NaN,6.12,NaN,96.03,NaN,3.44,NaN,192.41
2001,9,16,NaN,1.44,NaN,14.34,NaN,98.56,NaN,4.16,NaN,240.00
2001,9,17,NaN,0.24,NaN,19.04,NaN,99.01,NaN,3.52,NaN,114.31
2001,9,18,NaN,0.04,NaN,8.03,NaN,99.14,NaN,2.84,NaN,275.23
2001,9,19,NaN,1.96,NaN,0.00,NaN,80.00,NaN,3.66,NaN,243.01
2001,9,20,NaN,4.98,NaN,0.01,NaN,80.88,NaN,2.84,NaN,109.68
2001,9,21,NaN,4.88,NaN,4.43,NaN,93.19,NaN,2.92,NaN,112.55
2001,9,22,NaN,5.54,NaN,13.52,NaN,89.27,NaN,2.41,NaN,106.06
2001,9,23,NaN,7.51,NaN,8.84,NaN,91.90,NaN,2.59,NaN,150.37
2001,9,24,NaN,7.70,NaN,4.30,NaN,97.67,NaN,2.19,NaN,209.31
2001,9,25,NaN,4.45,NaN,26.02,NaN,99.08,NaN,2.58,NaN,241.06
2001,9,26,NaN,3.06,NaN,19.33,NaN,98.94,NaN,3.24,NaN,278.43
2001,9,27,NaN,4.46,NaN,0.00,NaN,84.89,NaN,2.49,NaN,276.99
2001,9,28,NaN,6.80,NaN,0.00,NaN,76.51,NaN,2.63,NaN,195.19
2001,9,29,NaN,9.71,NaN,0.00,NaN,54.49,NaN,2.52,NaN,281.99
2001,9,30,NaN,7.46,NaN,2.51,NaN,90.17,NaN,2.65,NaN,164.26
2001,10,1,NaN,9.28,NaN,0.00,NaN,69.94,NaN,3.60,NaN,22.64
2001,10,2,NaN,13.44,NaN,0.00,NaN,61.61,NaN,3.60,NaN,78.06
2001,10,3,NaN,10.68,NaN,0.00,NaN,81.30,NaN,1.75,NaN,98.61
2001,10,4,NaN,5.73,NaN,5.17,NaN,93.88,NaN,2.65,NaN,265.60
2001,10,5,NaN,7.39,NaN,0.00,NaN,70.94,NaN,2.09,NaN,96.06
2001,10,6,NaN,8.45,NaN,0.80,NaN,83.20,NaN,2.61,NaN,23.98
2001,10,7,NaN,11.45,NaN,1.16,NaN,74.52,NaN,2.79,NaN,64.35
2001,10,8,NaN,10.30,NaN,0.00,NaN,78.67,NaN,3.03,NaN,59.26
2001,10,9,NaN,8.72,NaN,0.00,NaN,88.94,NaN,1.76,NaN,62.73
2001,10,10,NaN,7.38,NaN,1.06,NaN,92.20,NaN,1.71,NaN,189.86
2001,10,11,NaN,6.14,NaN,0.00,NaN,88.58,NaN,2.54,NaN,105.37
2001,10,12,NaN,8.84,NaN,0.00,NaN,44.30,NaN,2.30,NaN,150.65
2001,10,13,NaN,10.81,NaN,0.00,NaN,51.25,NaN,1.73,NaN,72.04
2001,10,14,NaN,11.65,NaN,0.00,NaN,55.34,NaN,1.74,NaN,169.26
2001,10,15,NaN,10.16,NaN,0.00,NaN,72.67,NaN,1.41,NaN,72.27
2001,10,16,NaN,7.40,NaN,0.00,NaN,91.66,NaN,2.23,NaN,129.35
2001,10,17,NaN,8.70,NaN,0.00,NaN,71.22,NaN,1.95,NaN,110.37
2001,10,18,NaN,8.74,NaN,0.00,NaN,64.03,NaN,1.56,NaN,47.82
2001,10,19,NaN,8.61,NaN,0.00,NaN,68.21,NaN,1.61,NaN,136.20
2001,10,20,NaN,10.11,NaN,0.00,NaN,60.63,NaN,3.25,NaN,230.23
