Year,Month,Day,T obs,T mod,P obs,P mod,H obs,H mod,W obs,W mod,SW obs,SW mod
2001,3,1,-2.22,-2.86,NaN,0.06,88.76,64.03,0.84,2.46,80.76,96.85
2001,3,2,-0.26,-1.18,NaN,0.00,78.16,60.49,1.00,1.71,141.97,57.18
2001,3,3,2.98,4.76,NaN,0.76,80.42,85.76,1.01,2.44,80.33,81.99
2001,3,4,1.71,3.22,NaN,10.54,99.13,92.05,0.85,1.16,39.54,81.48
2001,3,5,2.51,0.04,NaN,4.20,91.47,94.76,1.41,1.17,63.77,87.55
2001,3,6,2.69,1.20,NaN,0.00,82.46,58.78,1.01,1.37,181.93,63.98
2001,3,7,3.17,6.82,NaN,0.00,78.23,49.80,0.83,2.47,143.35,92.50
2001,3,8,7.04,9.88,NaN,0.07,71.83,63.10,1.00,4.17,124.71,115.51
2001,3,9,5.02,4.73,NaN,8.75,93.48,83.58,0.96,1.81,46.12,114.54
2001,3,10,6.23,5.65,NaN,1.62,80.82,69.18,1.12,2.03,140.03,122.41
2001,3,11,8.05,7.05,NaN,1.22,83.17,78.42,1.62,3.20,85.79,68.66
2001,3,12,9.96,10.22,NaN,0.36,77.69,66.57,1.18,3.00,162.97,79.54
2001,3,13,5.28,3.53,NaN,11.77,88.20,75.14,1.49,2.30,58.34,98.01
2001,3,14,3.52,2.01,NaN,10.56,88.90,82.76,1.56,2.43,70.67,135.93
2001,3,15,6.02,4.83,NaN,5.52,87.87,82.04,1.53,3.27,102.87,121.85
2001,3,16,9.49,9.16,NaN,0.03,80.84,61.85,1.17,2.55,194.34,80.69
2001,3,17,7.40,8.99,NaN,3.58,83.72,62.39,1.72,2.79,112.44,138.61
2001,3,18,8.31,6.25,NaN,0.93,82.83,75.15,1.46,2.14,129.42,137.27
2001,3,19,5.21,3.41,NaN,1.26,88.50,72.07,1.71,3.04,31.06,141.11
2001,3,20,2.85,1.75,NaN,6.11,78.33,66.87,1.54,1.37,66.12,124.35
2001,3,21,6.49,8.14,NaN,14.84,92.30,84.13,1.42,3.29,60.35,142.73
2001,3,22,8.73,7.30,NaN,25.15,83.74,84.34,2.01,3.43,88.99,139.72
2001,3,23,8.55,9.34,NaN,6.51,91.71,73.95,1.39,2.71,83.04,121.25
2001,3,24,11.31,12.64,NaN,1.18,84.56,58.99,1.56,3.20,163.59,116.94
2001,3,25,7.54,7.67,NaN,10.25,97.33,77.31,1.35,2.18,32.62,130.51
2001,3,26,4.52,2.51,NaN,0.46,91.69,86.60,2.58,1.76,87.38,114.49
2001,3,27,2.49,2.59,NaN,0.00,86.90,78.32,1.83,1.24,76.00,151.48
2001,3,28,6.49,6.57,NaN,0.00,73.32,54.73,1.47,1.97,194.83,172.59
2001,3,29,8.74,8.51,NaN,3.12,67.45,55.12,2.56,2.70,225.67,168.98
2001,3,30,5.80,3.23,NaN,14.28,88.17,91.89,1.89,0.97,78.85,176.76
2001,3,31,6.53,4.10,NaN,0.11,85.75,80.85,1.11,1.13,143.55,127.87
2001,4,1,6.93,6.73,NaN,0.00,70.03,64.87,1.22,1.20,245.90,165.32
2001,4,2,9.24,10.90,NaN,0.00,62.94,40.55,1.27,1.10,247.91,170.23
2001,4,3,11.31,10.83,NaN,0.57,65.80,60.88,1.46,1.49,202.71,167.78
2001,4,4,11.98,10.96,NaN,4.03,68.08,57.94,1.86,1.90,220.43,111.85
2001,4,5,4.35,2.93,NaN,10.28,82.19,76.51,1.46,2.39,87.92,147.64
2001,4,6,5.62,5.90,NaN,1.49,77.07,70.39,1.22,2.81,87.88,193.70
2001,4,7,5.39,6.69,NaN,16.74,97.39,81.08,0.95,1.58,32.28,167.50
2001,4,8,2.62,2.64,NaN,32.47,98.30,92.98,1.11,2.15,53.51,147.18
2001,4,9,5.07,3.34,NaN,7.00,85.46,85.65,1.35,2.25,136.87,75.56
2001,4,10,6.78,5.67,NaN,5.63,85.69,77.49,1.06,2.19,88.63,166.67
2001,4,11,5.52,4.48,NaN,35.76,95.14,92.56,1.30,1.68,61.11,181.48
2001,4,12,4.58,2.80,NaN,11.90,96.22,91.30,1.91,2.13,32.36,191.90
2001,4,13,0.50,-1.91,NaN,4.22,84.20,76.31,1.75,2.67,78.47,104.72
2001,4,14,-1.52,-3.18,NaN,4.72,84.50,79.89,1.40,2.10,80.82,163.75
2001,4,15,0.65,0.63,NaN,4.39,89.72,77.45,1.10,3.54,83.60,199.21
2001,4,16,4.40,1.87,NaN,5.87,86.33,87.18,1.42,1.88,175.61,208.98
2001,4,17,3.44,0.92,NaN,4.59,89.76,88.36,1.17,1.78,86.80,133.47
2001,4,18,5.47,3.45,NaN,1.58,75.08,67.39,1.60,1.83,266.52,210.65
2001,4,19,2.85,2.21,NaN,14.21,98.02,81.85,1.57,1.40,5.12,221.16
2001,4,20,NaN,0.12,NaN,17.97,NaN,94.36,NaN,1.15,NaN,207.69
2001,4,21,2.13,-1.43,NaN,5.70,89.96,94.30,1.08,0.81,97.52,108.66
2001,4,22,2.30,-0.09,NaN,1.26,93.26,90.26,1.11,1.88,52.47,164.12
2001,4,23,5.76,2.31,NaN,0.00,74.34,78.65,1.60,1.49,296.67,186.34
2001,4,24,9.15,6.41,NaN,0.02,64.26,66.08,1.57,2.17,298.35,210.56
2001,4,25,12.55,11.52,NaN,8.02,62.51,66.10,2.10,3.05,269.65,100.00
2001,4,26,7.46,5.61,NaN,6.84,81.23,74.25,1.87,2.38,141.49,109.26
2001,4,27,8.94,7.97,NaN,0.90,64.75,59.71,1.49,1.91,281.12,190.56
2001,4,28,11.06,8.88,NaN,0.39,66.12,72.69,1.78,1.75,232.10,225.14
2001,4,29,13.44,12.68,NaN,0.00,64.90,58.02,1.51,1.51,307.24,247.22
2001,4,30,15.00,14.91,NaN,0.00,52.45,44.74,1.93,2.23,283.75,119.40
2001,5,1,17.25,16.18,NaN,0.00,46.61,45.35,2.30,1.57,317.53,228.89
2001,5,2,17.62,16.81,NaN,0.00,45.82,44.79,1.49,2.18,317.18,253.70
2001,5,3,17.18,16.14,NaN,0.00,47.03,51.43,2.15,2.89,235.38,255.83
2001,5,4,14.97,12.17,NaN,7.46,68.62,78.23,1.71,1.94,214.14,252.50
2001,5,5,13.96,13.08,NaN,6.59,73.88,65.43,1.75,1.54,206.63,251.39
2001,5,6,10.10,8.96,NaN,8.11,97.02,93.80,2.53,0.95,68.76,222.87
2001,5,7,10.58,7.50,NaN,1.44,93.03,96.49,1.26,0.64,73.97,217.41
2001,5,8,10.31,9.55,NaN,4.22,96.95,85.86,1.19,1.24,45.56,110.00
2001,5,9,12.82,11.11,NaN,7.45,81.44,78.65,1.67,1.50,286.56,83.75
2001,5,10,13.97,12.76,NaN,1.45,71.85,66.43,1.68,2.17,293.97,188.98
2001,5,11,12.82,11.22,NaN,3.76,72.66,69.48,1.46,1.71,163.34,199.91
2001,5,12,13.69,9.87,NaN,0.68,66.39,76.18,1.53,1.54,319.74,70.32
2001,5,13,13.39,11.45,NaN,0.00,62.02,55.83,1.74,1.50,317.85,164.63
2001,5,14,14.95,14.21,NaN,3.55,65.30,69.24,1.36,1.86,251.70,285.37
2001,5,15,15.16,14.07,NaN,0.23,74.18,58.05,1.64,2.38,201.65,249.26
2001,5,16,15.55,15.38,NaN,0.00,70.66,55.64,1.39,2.50,282.23,172.22
2001,5,17,16.21,15.78,NaN,9.72,64.50,65.10,2.11,1.95,237.19,212.87
2001,5,18,10.94,8.65,NaN,13.62,86.80,85.47,1.59,1.80,70.53,251.53
2001,5,19,10.37,8.09,NaN,0.44,75.75,79.77,1.47,1.40,218.17,280.28
2001,5,20,12.92,12.18,NaN,0.00,72.07,65.99,1.64,1.38,331.10,184.40
2001,5,21,14.03,14.37,NaN,0.00,77.48,58.02,1.17,2.08,210.92,187.50
2001,5,22,14.82,13.30,NaN,0.87,72.21,67.00,1.80,1.65,276.18,212.69
2001,5,23,16.33,15.43,NaN,0.00,67.18,64.22,1.73,2.15,338.06,267.82
2001,5,24,15.96,15.87,NaN,9.90,80.41,72.60,1.72,1.22,268.99,320.51
2001,5,25,14.17,13.42,NaN,11.00,90.95,83.52,1.47,1.20,151.26,315.97
2001,5,26,16.16,13.77,NaN,0.00,74.65,68.68,1.29,1.29,284.57,290.69
2001,5,27,16.96,16.34,NaN,7.89,69.68,69.65,1.03,2.21,168.65,253.47
2001,5,28,20.07,17.08,NaN,18.09,62.99,77.23,1.76,2.63,190.29,291.99
2001,5,29,21.65,17.40,NaN,27.74,57.51,81.26,1.88,2.76,220.54,289.44
2001,5,30,20.78,15.48,NaN,2.27,53.29,79.58,2.65,1.12,235.42,311.57
2001,5,31,15.31,14.43,NaN,35.64,86.47,83.18,1.95,2.02,153.10,322.18
2001,6,1,9.54,7.74,NaN,3.86,88.09,80.14,1.71,2.82,96.80,324.07
2001,6,2,10.33,9.80,NaN,1.73,84.98,71.57,1.40,2.05,153.18,326.57
2001,6,3,7.16,6.28,NaN,12.06,90.15,82.11,1.57,2.98,72.01,314.49
2001,6,4,8.05,5.70,NaN,5.79,71.95,79.12,1.81,3.26,101.56,307.41
2001,6,5,12.47,10.44,NaN,0.04,66.29,70.77,1.86,1.52,339.55,303.10
2001,6,6,10.13,11.60,NaN,16.81,91.21,76.75,1.05,2.65,61.34,43.33
2001,6,7,14.19,12.96,NaN,1.03,76.75,76.44,1.31,1.71,238.81,34.17
2001,6,8,13.66,14.23,NaN,15.92,82.25,80.71,1.33,1.21,185.62,270.23
2001,6,9,12.55,12.60,NaN,28.96,95.13,91.75,1.36,1.21,84.01,238.98
2001,6,10,11.73,12.43,NaN,31.82,98.30,90.58,0.72,0.98,37.69,339.21
2001,6,11,8.87,8.31,NaN,13.05,86.21,81.51,1.62,2.58,103.51,328.61
2001,6,12,12.58,10.79,NaN,0.01,65.37,69.67,1.75,1.29,370.92,314.40
2001,6,13,15.24,13.78,NaN,1.34,64.71,69.92,1.88,1.27,310.92,343.84
2001,6,14,13.24,12.61,NaN,12.03,85.50,83.60,1.54,1.49,125.66,274.40
2001,6,15,16.44,16.05,NaN,0.00,68.74,62.54,1.05,1.73,287.97,299.54
2001,6,16,14.39,14.87,NaN,35.87,85.76,76.47,1.39,2.10,130.56,345.09
2001,6,17,12.47,11.17,NaN,17.98,87.38,85.31,1.35,1.93,179.28,319.58
2001,6,18,11.05,8.98,NaN,17.28,96.05,91.00,1.24,3.23,57.05,139.12
2001,6,19,9.76,8.62,NaN,25.79,97.76,94.70,1.24,2.81,34.56,265.65
2001,6,20,12.01,10.35,NaN,1.05,81.05,81.79,1.04,1.44,189.05,355.00
2001,6,21,14.74,14.05,NaN,13.01,69.64,68.70,1.36,1.85,310.10,293.80
2001,6,22,15.23,11.77,NaN,24.47,77.80,86.71,1.69,2.11,77.54,329.86
2001,6,23,15.39,11.13,NaN,0.41,57.23,73.98,2.06,2.36,321.37,356.62
2001,6,24,16.17,13.91,NaN,0.00,65.87,63.75,2.02,1.80,356.86,317.64
2001,6,25,17.90,15.49,NaN,0.00,62.55,68.69,1.67,1.54,339.04,173.43
2001,6,26,19.12,17.31,NaN,0.00,60.52,64.04,1.65,1.32,348.77,359.63
2001,6,27,20.90,19.91,NaN,0.56,58.93,56.98,1.48,1.51,339.88,349.31
2001,6,28,18.15,15.95,NaN,56.39,86.45,87.80,1.33,1.64,119.60,332.78
2001,6,29,17.48,14.96,NaN,0.00,85.80,73.26,1.26,1.63,203.14,308.15
2001,6,30,19.09,17.31,NaN,6.80,69.96,65.97,1.33,1.37,329.47,209.63
2001,7,1,15.88,14.14,NaN,38.59,85.49,87.54,1.48,2.61,138.22,226.76
2001,7,2,16.29,13.64,NaN,2.88,75.77,78.94,1.34,1.99,161.43,272.92
2001,7,3,15.71,13.21,NaN,0.00,69.67,71.96,1.95,1.94,342.03,276.57
2001,7,4,16.29,14.80,NaN,0.00,65.58,67.08,1.62,1.41,357.59,234.40
2001,7,5,18.31,17.89,NaN,0.00,66.65,67.65,1.77,1.23,346.71,255.14
2001,7,6,21.83,22.88,NaN,0.59,65.47,52.54,1.39,2.06,319.10,341.16
2001,7,7,20.71,18.95,NaN,17.12,69.46,70.21,1.85,2.26,263.54,185.88
2001,7,8,16.34,15.29,NaN,5.20,86.03,75.80,1.32,1.82,167.70,351.57
2001,7,9,16.89,14.48,NaN,6.27,79.07,83.44,1.35,1.27,212.71,299.17
2001,7,10,17.71,17.19,NaN,0.76,77.48,69.24,1.62,1.50,299.58,169.91
2001,7,11,15.84,14.92,NaN,1.87,87.82,84.44,1.42,1.39,88.98,80.74
2001,7,12,15.23,14.46,NaN,1.68,84.46,80.88,1.08,1.00,137.38,224.07
2001,7,13,16.42,15.77,NaN,7.96,86.77,83.52,1.40,1.11,137.31,377.04
2001,7,14,22.26,19.71,NaN,1.74,64.03,64.47,1.73,2.15,458.61,334.91
2001,7,15,19.76,19.37,NaN,0.00,75.52,68.87,1.45,1.30,249.77,260.51
2001,7,16,13.20,11.15,NaN,2.23,91.01,92.84,2.37,0.93,88.42,373.70
2001,7,17,12.72,11.01,NaN,16.77,89.86,87.91,1.04,1.25,101.58,246.30
2001,7,18,13.34,13.51,NaN,9.83,82.65,75.77,1.66,1.67,121.67,212.27
2001,7,19,15.39,14.70,NaN,11.87,78.49,76.70,1.59,1.46,206.53,80.65
2001,7,20,12.56,11.54,NaN,37.49,96.89,92.55,1.31,2.88,33.63,63.15
2001,7,21,13.21,11.85,NaN,2.25,88.16,83.53,1.38,2.85,117.50,155.51
2001,7,22,15.68,14.32,NaN,0.00,73.01,66.10,1.63,1.44,332.99,374.44
2001,7,23,17.81,16.60,NaN,0.00,67.68,65.58,1.55,1.50,321.38,233.19
2001,7,24,16.54,17.00,NaN,17.19,82.69,77.95,1.02,1.87,126.99,333.98
2001,7,25,19.06,16.48,NaN,26.23,73.56,88.60,1.05,1.72,195.64,380.00
2001,7,26,19.95,17.64,NaN,0.38,66.34,71.62,1.30,1.57,292.62,371.85
2001,7,27,20.53,18.55,NaN,0.00,64.45,65.68,1.42,1.54,321.60,374.81
2001,7,28,20.93,19.09,NaN,0.00,59.52,63.65,1.41,1.46,321.37,321.81
2001,7,29,20.77,19.15,NaN,1.41,65.19,69.83,1.44,1.22,270.98,232.50
2001,7,30,19.86,17.73,NaN,7.65,71.20,81.08,1.55,1.84,197.31,302.55
2001,7,31,21.12,20.20,NaN,0.00,62.70,67.63,1.41,1.49,314.60,365.97
2001,8,1,21.93,19.49,NaN,0.26,67.87,73.40,1.63,1.48,268.50,298.52
2001,8,2,22.98,22.76,NaN,0.04,70.48,63.18,1.34,1.38,297.59,347.45
2001,8,3,22.67,21.91,NaN,6.50,68.70,70.77,1.83,1.57,233.08,372.22
2001,8,4,17.64,15.64,NaN,28.50,88.57,93.46,1.36,1.05,65.84,366.99
2001,8,5,14.51,13.59,NaN,7.58,93.05,85.11,1.25,1.18,98.84,366.30
2001,8,6,16.86,15.32,NaN,0.51,74.89,72.57,1.22,1.36,260.08,353.56
2001,8,7,18.31,16.40,NaN,1.60,79.67,74.56,1.23,1.46,189.16,269.21
2001,8,8,16.71,17.82,NaN,25.99,89.45,73.92,1.24,1.70,132.45,301.30
2001,8,9,18.11,16.84,NaN,46.88,84.81,82.45,1.41,1.59,219.93,324.77
2001,8,10,13.93,12.59,NaN,25.29,99.68,91.17,1.13,0.92,29.67,343.47
2001,8,11,13.06,10.31,NaN,10.93,86.61,86.23,1.09,1.44,137.83,117.08
2001,8,12,14.65,12.65,NaN,0.00,74.28,66.30,1.46,1.49,299.96,292.64
2001,8,13,17.05,16.47,NaN,0.00,74.33,59.69,1.34,1.67,260.63,264.68
2001,8,14,20.70,20.09,NaN,0.00,68.45,62.18,1.14,1.78,290.97,344.63
2001,8,15,22.17,22.64,NaN,0.00,73.37,60.17,1.33,1.52,284.65,353.24
2001,8,16,22.65,22.08,NaN,4.54,72.72,63.24,1.29,1.72,240.12,47.04
2001,8,17,19.00,18.55,NaN,7.61,89.39,83.60,1.64,1.27,108.98,112.92
2001,8,18,19.75,20.54,NaN,0.22,83.74,62.06,1.21,1.55,232.56,221.71
2001,8,19,19.62,19.04,NaN,3.13,80.12,68.14,1.16,1.51,178.07,289.21
2001,8,20,16.55,16.87,NaN,11.10,90.34,79.16,1.25,1.77,55.21,85.56
2001,8,21,16.15,15.55,NaN,4.22,92.66,84.03,0.89,1.48,95.57,255.14
2001,8,22,17.89,16.46,NaN,11.20,85.20,87.80,1.02,1.62,155.87,350.97
2001,8,23,18.35,16.38,NaN,9.41,82.91,88.38,1.45,1.15,247.01,347.45
2001,8,24,19.08,17.72,NaN,0.00,79.94,74.70,1.31,1.12,257.04,265.60
2001,8,25,19.86,18.73,NaN,0.00,75.41,69.04,1.26,1.21,258.07,182.22
2001,8,26,19.95,19.32,NaN,0.00,72.95,65.77,1.27,1.18,258.56,316.62
2001,8,27,20.79,19.80,NaN,15.07,71.52,68.58,1.38,2.41,223.31,340.32
2001,8,28,15.37,13.46,NaN,1.32,86.77,86.51,1.37,0.81,92.15,339.40
2001,8,29,14.94,12.81,NaN,0.00,80.52,66.85,1.66,1.30,250.43,313.01
2001,8,30,15.65,16.28,NaN,19.87,82.50,72.64,1.33,1.14,200.69,267.87
2001,8,31,14.08,13.12,NaN,34.10,94.45,91.97,1.04,1.00,65.34,328.56
2001,9,1,11.99,11.51,NaN,13.78,96.13,88.81,0.94,1.65,42.06,291.85
2001,9,2,12.19,11.03,NaN,5.96,96.58,85.08,0.88,1.91,54.09,307.82
2001,9,3,14.16,14.29,NaN,0.00,79.72,64.89,1.19,1.32,249.98,314.91
2001,9,4,12.01,11.95,NaN,21.31,98.29,81.24,0.92,1.64,31.57,87.04
2001,9,5,10.03,8.68,NaN,31.35,97.17,92.08,1.15,3.05,42.77,112.73
2001,9,6,9.47,9.11,NaN,5.10,96.78,85.48,1.49,2.56,55.92,320.19
2001,9,7,10.48,10.02,NaN,3.59,96.57,83.48,1.01,2.55,46.63,253.29
2001,9,8,11.62,10.77,NaN,9.56,95.74,80.51,1.41,4.31,48.30,248.89
2001,9,9,9.51,6.72,NaN,3.17,74.38,73.87,2.51,3.71,183.38,245.83
2001,9,10,7.93,6.50,NaN,3.16,81.45,77.32,1.61,3.83,72.51,56.06
2001,9,11,8.64,6.94,NaN,0.86,85.27,76.88,1.59,2.98,107.32,219.44
2001,9,12,8.80,8.15,NaN,8.43,87.18,80.18,1.46,3.98,40.85,304.68
2001,9,13,11.50,11.52,NaN,0.00,88.09,65.87,0.97,1.45,130.37,299.86
2001,9,14,8.84,8.88,NaN,10.16,98.44,77.83,0.95,1.81,27.06,302.36
2001,9,15,9.17,7.76,NaN,1.84,92.88,81.99,0.90,1.87,67.49,296.90
2001,9,16,8.82,6.45,NaN,11.07,89.97,86.41,1.27,2.29,75.76,289.68
2001,9,17,7.61,5.07,NaN,1.68,89.51,89.65,1.12,2.21,90.74,205.28
2001,9,18,8.20,6.13,NaN,1.22,86.33,82.00,1.14,1.77,113.87,252.87
2001,9,19,8.86,9.88,NaN,0.00,75.69,50.39,1.34,2.74,200.30,276.34
2001,9,20,10.04,11.66,NaN,0.00,76.17,63.11,1.34,1.40,173.34,178.94
2001,9,21,9.77,10.81,NaN,2.47,87.40,75.47,1.39,1.86,91.43,238.43
2001,9,22,10.34,10.78,NaN,9.59,94.47,79.84,1.18,1.19,73.14,247.78
2001,9,23,10.09,10.94,NaN,14.33,98.31,91.85,0.76,1.12,40.17,186.62
2001,9,24,12.26,11.95,NaN,5.75,94.20,87.66,1.12,1.24,87.61,281.62
2001,9,25,10.58,9.30,NaN,13.36,98.03,91.01,0.85,1.23,28.19,279.91
2001,9,26,8.19,8.06,NaN,9.37,97.59,84.53,0.88,2.41,28.06,278.15
2001,9,27,8.85,10.41,NaN,0.00,93.00,65.19,0.92,1.86,87.74,269.54
2001,9,28,10.72,12.61,NaN,0.00,85.99,62.56,1.20,1.67,183.81,143.29
2001,9,29,11.90,15.32,NaN,0.00,83.41,46.58,0.87,1.84,156.90,274.07
2001,9,30,12.49,12.98,NaN,0.88,98.39,73.73,0.77,1.68,30.63,182.22
2001,10,1,12.93,15.44,NaN,0.00,89.83,55.91,0.86,2.22,115.96,46.02
2001,10,2,16.04,19.02,NaN,0.00,79.24,54.46,1.09,2.02,177.23,190.88
2001,10,3,15.29,15.85,NaN,0.00,80.22,65.60,1.26,1.46,170.03,231.06
2001,10,4,12.04,10.59,NaN,4.53,96.33,80.79,0.94,1.45,31.28,260.09
2001,10,5,10.72,11.72,NaN,0.00,86.41,62.02,0.94,1.07,126.72,103.19
2001,10,6,11.58,13.99,NaN,0.47,83.02,67.90,0.87,1.72,125.85,116.67
2001,10,7,13.65,15.94,NaN,0.63,82.40,70.24,1.84,1.68,144.26,128.43
2001,10,8,14.97,14.32,NaN,0.00,85.02,74.15,1.04,1.63,143.72,137.78
2001,10,9,13.64,12.49,NaN,0.00,78.23,82.80,1.43,1.13,120.54,163.06
2001,10,10,10.41,12.32,NaN,2.20,91.75,81.34,0.91,0.97,80.51,237.96
2001,10,11,11.78,11.92,NaN,0.00,89.01,70.92,1.06,1.86,133.90,203.56
2001,10,12,11.60,13.76,NaN,0.00,82.36,40.23,0.85,1.22,151.19,193.43
2001,10,13,12.82,15.94,NaN,0.00,78.58,41.71,0.84,1.22,148.31,203.52
2001,10,14,13.08,16.67,NaN,0.00,78.07,43.67,0.78,0.82,137.85,179.72
2001,10,15,13.10,15.25,NaN,0.00,83.56,57.47,0.87,1.04,131.28,88.38
2001,10,16,12.98,13.43,NaN,0.00,89.33,73.37,1.11,1.49,112.77,139.07
2001,10,17,11.19,14.01,NaN,0.00,89.97,58.60,1.09,1.89,132.49,152.55
2001,10,18,10.20,14.64,NaN,0.00,86.95,50.70,0.79,1.85,128.01,158.94
2001,10,19,9.33,14.04,NaN,0.00,89.28,53.66,0.93,1.57,120.06,150.32
2001,10,20,10.06,15.76,NaN,0.00,83.02,49.52,0.86,1.88,129.47,217.18
2001,10,21,10.08,12.44,NaN,16.95,96.56,76.00,1.22,2.02,22.06,204.58
